WarehouseID,WarehouseCity,ProductID,StockQuantity,ReservedQuantity,AvailableQuantity,ReorderLevel,RestockQuantity,LastRestockDate,InventoryStatus
W006,Berlin,P04927,518,18,491,100,500,2026-03-08,In Stock
W003,Dallas,P04928,49,23,23,100,500,2026-05-24,Low Stock
W001,New York,P04929,232,9,216,30,150,2026-04-10,In Stock
W006,Berlin,P04930,191,13,168,100,500,2026-06-22,In Stock
W001,New York,P04931,158,21,140,20,100,2026-05-09,In Stock
W002,Chicago,P04932,973,33,970,50,250,2026-04-20,In Stock
W001,New York,P04933,443,32,407,100,500,2026-04-08,In Stock
W001,New York,P04934,585,40,581,50,250,2026-06-21,In Stock
W005,London,P04935,125,15,121,50,250,2026-05-15,In Stock
W007,Milan,P04936,788,21,784,100,500,2026-04-02,In Stock
W004,Los Angeles,P04937,676,33,636,30,150,2026-04-06,In Stock
W002,Chicago,P04938,562,13,532,100,500,2026-05-20,In Stock
W008,Sydney,P04939,654,32,651,50,250,2026-06-03,In Stock
W001,New York,P04940,24,12,0,20,100,2026-03-01,In Stock
W006,Berlin,P04941,781,28,774,50,250,2026-04-27,In Stock
W008,Sydney,P04942,1124,2,1119,50,250,2026-03-02,In Stock
W001,New York,P04943,316,6,291,75,375,2026-03-06,In Stock
W004,Los Angeles,P04944,990,27,985,20,100,2026-06-15,In Stock
W006,Berlin,P04945,1056,27,1023,75,375,2026-05-05,In Stock
W002,Chicago,P04946,174,36,144,100,500,2026-03-15,In Stock
W007,Milan,P04947,898,37,865,50,250,2026-06-03,In Stock
W004,Los Angeles,P04948,327,4,297,75,375,2026-03-09,In Stock
W001,New York,P04949,657,21,623,20,100,2026-06-02,In Stock
W006,Berlin,P04950,388,22,354,50,250,2026-06-20,In Stock
W006,Berlin,P04951,864,28,855,50,250,2026-04-20,In Stock
W006,Berlin,P04952,505,15,490,50,250,2026-04-15,In Stock
W003,Dallas,P04953,578,24,553,30,150,2026-04-05,In Stock
W003,Dallas,P04954,193,30,172,75,375,2026-04-18,In Stock
W001,New York,P04955,136,34,119,50,250,2026-03-02,In Stock
W007,Milan,P04956,876,31,838,100,500,2026-03-09,In Stock
W004,Los Angeles,P04957,8,0,0,30,150,2026-03-20,Low Stock
W006,Berlin,P04958,418,29,407,30,150,2026-04-28,In Stock
W007,Milan,P04959,880,35,866,100,500,2026-05-27,In Stock
W006,Berlin,P04960,142,3,132,50,250,2026-05-19,In Stock
W003,Dallas,P04961,1060,19,1033,50,250,2026-06-15,In Stock
W004,Los Angeles,P04962,9,7,0,100,500,2026-02-28,Low Stock
W001,New York,P04963,1096,30,1088,100,500,2026-03-07,In Stock
W001,New York,P04964,935,35,925,30,150,2026-04-28,In Stock
W008,Sydney,P04965,960,7,953,75,375,2026-03-08,In Stock
W005,London,P04966,287,8,257,50,250,2026-04-06,In Stock
W007,Milan,P04967,406,38,403,20,100,2026-06-27,In Stock
W008,Sydney,P04968,169,4,166,30,150,2026-03-15,In Stock
W003,Dallas,P04969,570,12,552,30,150,2026-04-03,In Stock
W005,London,P04970,1001,3,979,30,150,2026-03-26,In Stock
W008,Sydney,P04971,915,6,876,75,375,2026-03-14,In Stock
W007,Milan,P04972,246,37,206,100,500,2026-04-29,In Stock
W002,Chicago,P04973,770,39,743,50,250,2026-05-15,In Stock
W007,Milan,P04974,824,26,806,75,375,2026-06-23,In Stock
W007,Milan,P04975,1073,12,1055,30,150,2026-03-21,In Stock
W005,London,P04976,32,23,23,20,100,2026-06-08,In Stock
W005,London,P04977,283,23,271,75,375,2026-03-21,In Stock
W008,Sydney,P04978,410,8,405,30,150,2026-04-15,In Stock
W002,Chicago,P04979,529,39,529,30,150,2026-05-01,In Stock
W001,New York,P04980,741,30,726,50,250,2026-05-06,In Stock
W001,New York,P04981,233,31,193,50,250,2026-04-14,In Stock
W002,Chicago,P04982,169,2,163,50,250,2026-06-23,In Stock
W002,Chicago,P04983,812,26,812,30,150,2026-06-25,In Stock
W001,New York,P04984,275,22,240,75,375,2026-04-16,In Stock
W004,Los Angeles,P04985,535,21,497,75,375,2026-05-01,In Stock
W004,Los Angeles,P04986,451,18,419,50,250,2026-04-25,In Stock
W004,Los Angeles,P04987,733,5,695,75,375,2026-06-05,In Stock
W002,Chicago,P04988,580,25,550,100,500,2026-04-17,In Stock
W002,Chicago,P04989,516,15,484,75,375,2026-03-02,In Stock
W007,Milan,P04990,793,15,784,50,250,2026-06-26,In Stock
W004,Los Angeles,P04991,187,8,161,75,375,2026-05-05,In Stock
W006,Berlin,P04992,299,9,280,100,500,2026-05-09,In Stock
W006,Berlin,P04993,540,10,509,100,500,2026-04-04,In Stock
W003,Dallas,P04994,594,2,592,20,100,2026-04-01,In Stock
W003,Dallas,P04995,42,25,39,100,500,2026-06-17,Low Stock
W005,London,P04996,772,20,767,20,100,2026-04-14,In Stock
W001,New York,P04997,1145,17,1132,50,250,2026-03-15,In Stock
W003,Dallas,P04998,1014,25,1002,20,100,2026-03-27,In Stock
W001,New York,P04999,405,20,379,30,150,2026-03-12,In Stock
W004,Los Angeles,P05000,781,12,781,100,500,2026-06-17,In Stock
W001,New York,P05001,116,37,113,20,100,2026-04-22,In Stock
W004,Los Angeles,P05002,135,28,102,100,500,2026-06-14,In Stock
W001,New York,P05003,634,2,623,100,500,2026-04-22,In Stock
W004,Los Angeles,P05004,687,4,666,50,250,2026-04-20,In Stock
W003,Dallas,P05005,103,14,100,100,500,2026-03-02,In Stock
W005,London,P05006,451,26,424,75,375,2026-06-17,In Stock
W004,Los Angeles,P05007,855,10,821,75,375,2026-03-03,In Stock
W001,New York,P05008,1048,8,1040,20,100,2026-04-03,In Stock
W007,Milan,P05009,1064,22,1028,20,100,2026-05-21,In Stock
W008,Sydney,P05010,525,0,503,75,375,2026-03-04,In Stock
W004,Los Angeles,P05011,150,2,128,20,100,2026-04-02,In Stock
W004,Los Angeles,P05012,500,39,473,20,100,2026-04-26,In Stock
W004,Los Angeles,P05013,917,32,899,100,500,2026-06-11,In Stock
W002,Chicago,P05014,1142,7,1123,100,500,2026-06-11,In Stock
W007,Milan,P05015,476,26,454,75,375,2026-04-07,In Stock
W001,New York,P05016,212,31,185,75,375,2026-04-28,In Stock
W002,Chicago,P05017,1042,30,1017,75,375,2026-03-09,In Stock
W003,Dallas,P05018,1087,13,1061,100,500,2026-03-02,In Stock
W004,Los Angeles,P05019,885,33,863,100,500,2026-06-25,In Stock
W002,Chicago,P05020,812,29,787,30,150,2026-06-06,In Stock
W003,Dallas,P05021,376,27,349,75,375,2026-05-03,In Stock
W001,New York,P05022,1167,28,1142,30,150,2026-06-18,In Stock
W007,Milan,P05023,665,11,630,30,150,2026-03-03,In Stock
W001,New York,P05024,949,37,912,50,250,2026-05-29,In Stock
W006,Berlin,P05025,1158,6,1150,100,500,2026-05-18,In Stock
W006,Berlin,P05026,976,29,967,75,375,2026-05-04,In Stock
W006,Berlin,P05027,1015,18,1014,75,375,2026-04-19,In Stock
W004,Los Angeles,P05028,1140,34,1139,50,250,2026-05-19,In Stock
W001,New York,P05029,148,7,120,50,250,2026-06-15,In Stock
W007,Milan,P05030,675,35,638,75,375,2026-06-04,In Stock
W002,Chicago,P05031,284,22,259,100,500,2026-05-15,In Stock
W002,Chicago,P05032,1094,28,1089,100,500,2026-04-07,In Stock
W002,Chicago,P05033,631,27,629,100,500,2026-06-21,In Stock
W006,Berlin,P05034,89,38,78,20,100,2026-05-26,In Stock
W005,London,P05035,370,28,335,100,500,2026-03-14,In Stock
W008,Sydney,P05036,715,3,675,75,375,2026-05-30,In Stock
W001,New York,P05037,289,12,288,100,500,2026-06-13,In Stock
W002,Chicago,P05038,307,40,307,50,250,2026-06-20,In Stock
W007,Milan,P05039,73,17,63,75,375,2026-04-16,Low Stock
W001,New York,P05040,822,22,813,100,500,2026-06-05,In Stock
W003,Dallas,P05041,465,26,427,30,150,2026-06-02,In Stock
W002,Chicago,P05042,1148,24,1138,20,100,2026-03-07,In Stock
W001,New York,P05043,27,20,15,75,375,2026-06-26,Low Stock
W003,Dallas,P05044,535,24,508,30,150,2026-06-11,In Stock
W005,London,P05045,1175,23,1160,75,375,2026-04-29,In Stock
W005,London,P05046,50,31,45,50,250,2026-03-17,In Stock
W005,London,P05047,624,38,601,75,375,2026-03-05,In Stock
W007,Milan,P05048,1015,3,991,50,250,2026-04-20,In Stock
W008,Sydney,P05049,426,19,410,50,250,2026-02-28,In Stock
W006,Berlin,P05050,448,21,444,50,250,2026-05-24,In Stock
W007,Milan,P05051,878,34,852,100,500,2026-05-14,In Stock
W004,Los Angeles,P05052,548,12,530,100,500,2026-04-18,In Stock
W004,Los Angeles,P05053,723,27,683,100,500,2026-06-08,In Stock
W007,Milan,P05054,1012,27,987,30,150,2026-03-14,In Stock
W005,London,P05055,1060,15,1051,50,250,2026-06-25,In Stock
W008,Sydney,P05056,968,33,938,50,250,2026-06-28,In Stock
W005,London,P05057,499,26,460,30,150,2026-04-18,In Stock
W004,Los Angeles,P05058,515,15,488,50,250,2026-04-13,In Stock
W006,Berlin,P05059,1096,22,1095,20,100,2026-03-23,In Stock
W005,London,P05060,653,23,651,20,100,2026-04-13,In Stock
W003,Dallas,P05061,1089,25,1060,50,250,2026-06-07,In Stock
W001,New York,P05062,104,12,87,75,375,2026-06-06,In Stock
W004,Los Angeles,P05063,1161,29,1133,20,100,2026-05-30,In Stock
W008,Sydney,P05064,290,20,273,100,500,2026-04-08,In Stock
W006,Berlin,P05065,9,8,8,30,150,2026-06-20,Low Stock
W007,Milan,P05066,282,35,260,50,250,2026-06-14,In Stock
W006,Berlin,P05067,78,40,78,30,150,2026-05-21,In Stock
W006,Berlin,P05068,47,35,41,30,150,2026-05-20,In Stock
W004,Los Angeles,P05069,703,4,695,30,150,2026-03-04,In Stock
W008,Sydney,P05070,542,14,511,30,150,2026-04-10,In Stock
W006,Berlin,P05071,385,6,378,20,100,2026-06-10,In Stock
W004,Los Angeles,P05072,722,1,705,100,500,2026-03-09,In Stock
W003,Dallas,P05073,821,11,792,50,250,2026-03-16,In Stock
W005,London,P05074,305,27,281,100,500,2026-03-05,In Stock
W003,Dallas,P05075,704,3,671,20,100,2026-05-13,In Stock
W008,Sydney,P05076,457,12,422,100,500,2026-03-29,In Stock
W006,Berlin,P05077,713,21,708,50,250,2026-05-26,In Stock
W007,Milan,P05078,83,40,78,100,500,2026-04-15,Low Stock
W004,Los Angeles,P05079,663,5,633,20,100,2026-04-04,In Stock
W005,London,P05080,704,20,690,50,250,2026-04-01,In Stock
W008,Sydney,P05081,64,8,34,75,375,2026-06-05,Low Stock
W002,Chicago,P05082,851,12,836,75,375,2026-05-03,In Stock
W005,London,P05083,789,8,784,20,100,2026-04-04,In Stock
W006,Berlin,P05084,974,27,964,50,250,2026-03-23,In Stock
W007,Milan,P05085,527,11,500,20,100,2026-06-25,In Stock
W005,London,P05086,1076,32,1048,20,100,2026-05-09,In Stock
W003,Dallas,P05087,28,19,25,100,500,2026-05-05,Low Stock
W004,Los Angeles,P05088,171,27,156,100,500,2026-06-26,In Stock
W004,Los Angeles,P05089,688,27,657,20,100,2026-02-28,In Stock
W001,New York,P05090,636,2,615,50,250,2026-03-28,In Stock
W003,Dallas,P05091,256,28,242,75,375,2026-04-03,In Stock
W002,Chicago,P05092,354,17,340,30,150,2026-03-15,In Stock
W001,New York,P05093,631,22,626,100,500,2026-04-05,In Stock
W005,London,P05094,311,9,288,20,100,2026-04-12,In Stock
W004,Los Angeles,P05095,820,23,818,50,250,2026-03-11,In Stock
W003,Dallas,P05096,1132,15,1126,30,150,2026-05-28,In Stock
W005,London,P05097,271,23,248,75,375,2026-05-03,In Stock
W007,Milan,P05098,955,38,916,30,150,2026-06-20,In Stock
W002,Chicago,P05099,678,37,677,50,250,2026-03-25,In Stock
W005,London,P05100,529,5,496,30,150,2026-03-12,In Stock
W004,Los Angeles,P05101,612,27,573,30,150,2026-05-12,In Stock
W004,Los Angeles,P05102,173,10,136,20,100,2026-04-28,In Stock
W008,Sydney,P05103,243,20,242,20,100,2026-05-07,In Stock
W003,Dallas,P05104,1197,29,1159,20,100,2026-06-12,In Stock
W007,Milan,P05105,695,28,682,20,100,2026-03-11,In Stock
W003,Dallas,P05106,1042,27,1033,20,100,2026-04-02,In Stock
W002,Chicago,P05107,109,31,95,100,500,2026-03-16,In Stock
W003,Dallas,P05108,320,37,285,20,100,2026-05-28,In Stock
W007,Milan,P05109,1161,20,1133,20,100,2026-06-01,In Stock
W008,Sydney,P05110,891,7,890,75,375,2026-05-14,In Stock
W003,Dallas,P05111,1156,28,1125,100,500,2026-06-28,In Stock
W008,Sydney,P05112,598,38,559,50,250,2026-03-13,In Stock
W002,Chicago,P05113,764,3,748,30,150,2026-05-24,In Stock
W006,Berlin,P05114,104,11,104,20,100,2026-06-12,In Stock
W007,Milan,P05115,1066,35,1035,30,150,2026-04-18,In Stock
W001,New York,P05116,436,40,414,50,250,2026-03-08,In Stock
W001,New York,P05117,348,20,316,100,500,2026-05-08,In Stock
W008,Sydney,P05118,812,15,809,20,100,2026-05-25,In Stock
W001,New York,P05119,421,26,392,50,250,2026-04-03,In Stock
W006,Berlin,P05120,609,34,600,20,100,2026-05-29,In Stock
W007,Milan,P05121,1109,6,1107,100,500,2026-06-19,In Stock
W004,Los Angeles,P05122,1125,28,1114,30,150,2026-06-19,In Stock
W001,New York,P05123,642,15,627,20,100,2026-05-24,In Stock
W007,Milan,P05124,123,34,104,20,100,2026-06-08,In Stock
W003,Dallas,P05125,5,1,0,20,100,2026-04-05,Low Stock
W003,Dallas,P05126,740,11,738,30,150,2026-03-22,In Stock
W004,Los Angeles,P05127,157,33,150,75,375,2026-03-28,In Stock
W007,Milan,P05128,455,0,440,75,375,2026-04-21,In Stock
W002,Chicago,P05129,980,24,942,30,150,2026-06-27,In Stock
W008,Sydney,P05130,1045,19,1014,100,500,2026-05-05,In Stock
W008,Sydney,P05131,377,2,376,20,100,2026-05-14,In Stock
W003,Dallas,P05132,165,6,162,50,250,2026-04-29,In Stock
W001,New York,P05133,935,27,920,20,100,2026-05-25,In Stock
W006,Berlin,P05134,56,38,36,100,500,2026-06-15,Low Stock
W003,Dallas,P05135,443,0,410,75,375,2026-05-12,In Stock
W002,Chicago,P05136,225,5,186,100,500,2026-05-26,In Stock
W005,London,P05137,740,23,714,50,250,2026-04-12,In Stock
W008,Sydney,P05138,290,25,268,100,500,2026-05-16,In Stock
W007,Milan,P05139,235,11,206,100,500,2026-05-05,In Stock
W008,Sydney,P05140,160,28,132,30,150,2026-03-27,In Stock
W002,Chicago,P05141,1026,26,1017,100,500,2026-03-12,In Stock
W007,Milan,P05142,492,22,467,100,500,2026-06-15,In Stock
W003,Dallas,P05143,822,28,788,75,375,2026-05-31,In Stock
W001,New York,P05144,762,31,749,50,250,2026-05-01,In Stock
W002,Chicago,P05145,400,33,370,100,500,2026-03-25,In Stock
W005,London,P05146,95,8,82,30,150,2026-04-02,In Stock
W005,London,P05147,779,19,760,20,100,2026-03-20,In Stock
W007,Milan,P05148,780,31,753,30,150,2026-06-02,In Stock
W004,Los Angeles,P05149,1,0,0,50,250,2026-03-17,Low Stock
W008,Sydney,P05150,852,19,841,20,100,2026-04-09,In Stock
W002,Chicago,P05151,767,18,735,30,150,2026-05-30,In Stock
W002,Chicago,P05152,812,26,799,100,500,2026-03-07,In Stock
W007,Milan,P05153,536,1,520,75,375,2026-05-10,In Stock
W006,Berlin,P05154,772,36,748,100,500,2026-04-14,In Stock
W008,Sydney,P05155,44,24,9,30,150,2026-04-18,In Stock
W004,Los Angeles,P05156,6,2,0,20,100,2026-05-31,Low Stock
W008,Sydney,P05157,466,14,461,75,375,2026-03-23,In Stock
W006,Berlin,P05158,1180,9,1142,30,150,2026-06-14,In Stock
W003,Dallas,P05159,988,24,967,20,100,2026-04-13,In Stock
W004,Los Angeles,P05160,573,2,557,20,100,2026-06-22,In Stock
W007,Milan,P05161,297,6,292,100,500,2026-04-20,In Stock
W008,Sydney,P05162,348,32,338,30,150,2026-05-24,In Stock
W008,Sydney,P05163,254,12,253,100,500,2026-06-17,In Stock
W002,Chicago,P05164,914,25,911,100,500,2026-03-12,In Stock
W008,Sydney,P05165,685,33,646,75,375,2026-03-27,In Stock
W005,London,P05166,1180,18,1143,75,375,2026-04-11,In Stock
W008,Sydney,P05167,116,10,108,50,250,2026-06-15,In Stock
W008,Sydney,P05168,254,17,220,20,100,2026-03-11,In Stock
W007,Milan,P05169,687,22,654,75,375,2026-03-26,In Stock
W002,Chicago,P05170,1132,34,1126,100,500,2026-02-28,In Stock
W001,New York,P05171,886,31,873,20,100,2026-04-09,In Stock
W006,Berlin,P05172,832,6,806,30,150,2026-06-03,In Stock
W002,Chicago,P05173,344,29,321,100,500,2026-03-14,In Stock
W006,Berlin,P05174,918,26,912,30,150,2026-05-06,In Stock
W005,London,P05175,840,31,805,30,150,2026-04-25,In Stock
W002,Chicago,P05176,181,13,148,100,500,2026-03-11,In Stock
W001,New York,P05177,802,10,799,100,500,2026-06-14,In Stock
W004,Los Angeles,P05178,26,2,0,75,375,2026-04-26,Low Stock
W006,Berlin,P05179,386,7,362,30,150,2026-05-31,In Stock
W004,Los Angeles,P05180,863,15,859,20,100,2026-04-29,In Stock
W006,Berlin,P05181,548,2,546,100,500,2026-05-20,In Stock
W001,New York,P05182,496,10,458,75,375,2026-05-14,In Stock
W005,London,P05183,760,21,728,100,500,2026-05-31,In Stock
W006,Berlin,P05184,862,38,825,30,150,2026-04-19,In Stock
W002,Chicago,P05185,313,17,300,75,375,2026-04-12,In Stock
W003,Dallas,P05186,297,21,291,50,250,2026-05-03,In Stock
W005,London,P05187,142,11,122,100,500,2026-04-18,In Stock
W002,Chicago,P05188,520,26,509,75,375,2026-03-05,In Stock
W002,Chicago,P05189,373,25,371,30,150,2026-06-13,In Stock
W007,Milan,P05190,477,38,461,100,500,2026-05-14,In Stock
W005,London,P05191,200,35,184,30,150,2026-05-19,In Stock
W004,Los Angeles,P05192,192,24,179,50,250,2026-03-21,In Stock
W001,New York,P05193,496,30,458,20,100,2026-05-08,In Stock
W006,Berlin,P05194,94,27,75,100,500,2026-05-13,Low Stock
W008,Sydney,P05195,277,2,242,50,250,2026-03-25,In Stock
W003,Dallas,P05196,220,30,180,75,375,2026-03-21,In Stock
W004,Los Angeles,P05197,673,26,648,20,100,2026-04-24,In Stock
W002,Chicago,P05198,136,13,97,30,150,2026-04-29,In Stock
W004,Los Angeles,P05199,878,1,848,75,375,2026-04-01,In Stock
W003,Dallas,P05200,247,14,229,75,375,2026-06-27,In Stock
W003,Dallas,P05201,625,10,615,30,150,2026-03-26,In Stock
W005,London,P05202,192,33,178,100,500,2026-03-17,In Stock
W001,New York,P05203,843,11,828,30,150,2026-05-04,In Stock
W006,Berlin,P05204,631,6,597,20,100,2026-06-16,In Stock
W005,London,P05205,594,10,576,50,250,2026-03-23,In Stock
W005,London,P05206,318,10,301,20,100,2026-05-28,In Stock
W006,Berlin,P05207,14,4,0,100,500,2026-05-07,Low Stock
W006,Berlin,P05208,186,32,159,20,100,2026-04-05,In Stock
W002,Chicago,P05209,688,17,688,75,375,2026-04-11,In Stock
W005,London,P05210,211,31,189,50,250,2026-06-04,In Stock
W002,Chicago,P05211,394,2,374,75,375,2026-05-20,In Stock
W003,Dallas,P05212,614,5,574,50,250,2026-04-10,In Stock
W001,New York,P05213,1041,24,1037,30,150,2026-04-04,In Stock
W002,Chicago,P05214,55,20,31,30,150,2026-05-19,In Stock
W005,London,P05215,371,37,360,100,500,2026-06-24,In Stock
W003,Dallas,P05216,495,24,471,75,375,2026-05-04,In Stock
W007,Milan,P05217,354,36,332,30,150,2026-05-30,In Stock
W004,Los Angeles,P05218,1100,5,1064,75,375,2026-05-27,In Stock
W002,Chicago,P05219,133,12,95,100,500,2026-04-03,In Stock
W001,New York,P05220,472,8,455,50,250,2026-04-06,In Stock
W003,Dallas,P05221,602,24,575,20,100,2026-04-03,In Stock
W003,Dallas,P05222,1049,17,1023,30,150,2026-06-04,In Stock
W004,Los Angeles,P05223,614,34,576,100,500,2026-05-30,In Stock
W004,Los Angeles,P05224,527,30,504,30,150,2026-06-15,In Stock
W007,Milan,P05225,893,16,891,100,500,2026-04-25,In Stock
W007,Milan,P05226,741,11,723,50,250,2026-05-28,In Stock
W003,Dallas,P05227,785,8,750,100,500,2026-05-17,In Stock
W006,Berlin,P05228,42,17,29,75,375,2026-05-16,Low Stock
W001,New York,P05229,1182,10,1147,50,250,2026-04-08,In Stock
W006,Berlin,P05230,557,40,557,75,375,2026-05-28,In Stock
W007,Milan,P05231,864,20,851,50,250,2026-05-18,In Stock
W002,Chicago,P05232,963,21,961,75,375,2026-05-26,In Stock
W008,Sydney,P05233,255,33,243,100,500,2026-06-28,In Stock
W001,New York,P05234,696,8,661,50,250,2026-04-24,In Stock
W008,Sydney,P05235,434,18,395,50,250,2026-04-07,In Stock
W007,Milan,P05236,772,27,745,100,500,2026-05-02,In Stock
W005,London,P05237,935,26,929,20,100,2026-05-01,In Stock
W001,New York,P05238,887,3,882,100,500,2026-03-12,In Stock
W005,London,P05239,901,5,900,20,100,2026-03-23,In Stock
W004,Los Angeles,P05240,1072,28,1066,50,250,2026-05-16,In Stock
W007,Milan,P05241,983,26,956,50,250,2026-03-27,In Stock
W006,Berlin,P05242,0,0,0,50,250,2026-03-27,Low Stock
W007,Milan,P05243,40,24,9,20,100,2026-04-05,In Stock
W005,London,P05244,534,11,521,100,500,2026-05-23,In Stock
W004,Los Angeles,P05245,753,40,726,100,500,2026-04-16,In Stock
W006,Berlin,P05246,38,20,37,50,250,2026-04-07,Low Stock
W006,Berlin,P05247,837,36,823,75,375,2026-04-27,In Stock
W006,Berlin,P05248,636,8,620,20,100,2026-03-05,In Stock
W003,Dallas,P05249,1148,4,1118,75,375,2026-03-14,In Stock
W003,Dallas,P05250,678,7,659,75,375,2026-06-24,In Stock
W003,Dallas,P05251,676,15,642,20,100,2026-05-18,In Stock
W008,Sydney,P05252,876,24,857,30,150,2026-04-24,In Stock
W002,Chicago,P05253,842,33,824,30,150,2026-04-16,In Stock
W004,Los Angeles,P05254,833,3,809,100,500,2026-06-03,In Stock
W006,Berlin,P05255,1048,14,1047,50,250,2026-03-28,In Stock
W002,Chicago,P05256,44,9,16,20,100,2026-04-19,In Stock
W007,Milan,P05257,682,39,669,20,100,2026-06-28,In Stock
W005,London,P05258,1031,9,1000,50,250,2026-05-01,In Stock
W006,Berlin,P05259,1073,30,1070,75,375,2026-03-06,In Stock
W004,Los Angeles,P05260,793,26,784,50,250,2026-06-22,In Stock
W004,Los Angeles,P05261,865,16,846,30,150,2026-04-02,In Stock
W005,London,P05262,432,16,407,100,500,2026-04-24,In Stock
W007,Milan,P05263,500,6,466,30,150,2026-06-19,In Stock
W003,Dallas,P05264,401,23,373,30,150,2026-04-03,In Stock
W007,Milan,P05265,181,3,153,75,375,2026-03-08,In Stock
W004,Los Angeles,P05266,254,19,237,75,375,2026-03-10,In Stock
W006,Berlin,P05267,944,27,933,75,375,2026-04-03,In Stock
W007,Milan,P05268,278,15,253,75,375,2026-05-03,In Stock
W006,Berlin,P05269,84,39,49,100,500,2026-03-03,Low Stock
W008,Sydney,P05270,1015,31,992,50,250,2026-04-11,In Stock
W005,London,P05271,587,18,555,30,150,2026-03-29,In Stock
W006,Berlin,P05272,283,22,271,100,500,2026-05-02,In Stock
W008,Sydney,P05273,519,15,489,20,100,2026-05-10,In Stock
W008,Sydney,P05274,859,30,841,100,500,2026-06-25,In Stock
W005,London,P05275,307,30,281,20,100,2026-04-30,In Stock
W006,Berlin,P05276,164,38,136,50,250,2026-05-15,In Stock
W004,Los Angeles,P05277,610,4,590,20,100,2026-03-24,In Stock
W008,Sydney,P05278,425,3,386,30,150,2026-04-14,In Stock
W001,New York,P05279,66,36,49,20,100,2026-03-26,In Stock
