ProductID,SKU,ProductName,Category,SubCategory,Brand,SupplierID,UnitPrice,Cost,Status
P04626,SKU-04626,HP Appliance 4626,Home & Kitchen,Appliances,HP,S0436,792.05,428.6,Active
P04627,SKU-04627,Apple Appliance 4627,Home & Kitchen,Appliances,Apple,S0173,1888.65,125.15,Active
P04628,SKU-04628,Samsung Cookware 4628,Home & Kitchen,Cookware,Samsung,S0422,1760.3,510.28,Active
P04629,SKU-04629,Samsung Cookware 4629,Home & Kitchen,Cookware,Samsung,S0004,23.31,1080.6,Active
P04630,SKU-04630,Samsung Appliance 4630,Home & Kitchen,Appliances,Samsung,S0483,694.93,893.61,Active
P04631,SKU-04631,Samsung Appliance 4631,Home & Kitchen,Appliances,Samsung,S0292,1153.37,661.66,Active
P04632,SKU-04632,HP Cookware 4632,Home & Kitchen,Cookware,HP,S0262,1905.29,699.57,Active
P04633,SKU-04633,Nike Cookware 4633,Home & Kitchen,Cookware,Nike,S0424,709.91,975.76,Active
P04634,SKU-04634,Samsung Appliance 4634,Home & Kitchen,Appliances,Samsung,S0063,1386.85,664.4,Active
P04635,SKU-04635,Sony Cookware 4635,Home & Kitchen,Cookware,Sony,S0254,553.77,34.26,Active
P04636,SKU-04636,Adidas Appliance 4636,Home & Kitchen,Appliances,Adidas,S0369,898.83,728.17,Active
P04637,SKU-04637,Dell Cookware 4637,Home & Kitchen,Cookware,Dell,S0012,1790.89,1288.76,Active
P04638,SKU-04638,Samsung Appliance 4638,Home & Kitchen,Appliances,Samsung,S0298,1071.11,921.58,Active
P04639,SKU-04639,Dell Cookware 4639,Home & Kitchen,Cookware,Dell,S0257,490.05,1487.51,Active
P04640,SKU-04640,Apple Appliance 4640,Home & Kitchen,Appliances,Apple,S0114,566.98,918.13,Active
P04641,SKU-04641,Sony Appliance 4641,Home & Kitchen,Appliances,Sony,S0204,541.22,280.22,Active
P04642,SKU-04642,Philips Appliance 4642,Home & Kitchen,Appliances,Philips,S0249,382.34,294.1,Active
P04643,SKU-04643,Philips Appliance 4643,Home & Kitchen,Appliances,Philips,S0261,1959.49,1096.62,Active
P04644,SKU-04644,Samsung Appliance 4644,Home & Kitchen,Appliances,Samsung,S0485,1055.46,180.58,Active
P04645,SKU-04645,LG Cookware 4645,Home & Kitchen,Cookware,LG,S0126,1395.66,1127.66,Active
P04646,SKU-04646,Adidas Appliance 4646,Home & Kitchen,Appliances,Adidas,S0060,1368.21,194.46,Active
P04647,SKU-04647,Sony Appliance 4647,Home & Kitchen,Appliances,Sony,S0233,1593.76,1118.24,Active
P04648,SKU-04648,Dell Appliance 4648,Home & Kitchen,Appliances,Dell,S0288,22.4,469.7,Active
P04649,SKU-04649,Samsung Cookware 4649,Home & Kitchen,Cookware,Samsung,S0135,499.13,719.07,Active
P04650,SKU-04650,Nike Cookware 4650,Home & Kitchen,Cookware,Nike,S0334,1636.6,1251.55,Active
P04651,SKU-04651,Sony Cookware 4651,Home & Kitchen,Cookware,Sony,S0322,1706.48,936.35,Active
P04652,SKU-04652,LG Cookware 4652,Home & Kitchen,Cookware,LG,S0342,1880.09,213.27,Active
P04653,SKU-04653,Sony Appliance 4653,Home & Kitchen,Appliances,Sony,S0086,1095.15,1497.3,Active
P04654,SKU-04654,Philips Cookware 4654,Home & Kitchen,Cookware,Philips,S0326,539.98,938.9,Active
P04655,SKU-04655,Sony Cookware 4655,Home & Kitchen,Cookware,Sony,S0307,1030.67,655.07,Active
P04656,SKU-04656,Loreal Appliance 4656,Home & Kitchen,Appliances,Loreal,S0426,1572.49,685.04,Active
P04657,SKU-04657,Dell Cookware 4657,Home & Kitchen,Cookware,Dell,S0008,700.81,235.35,Active
P04658,SKU-04658,Dell Cookware 4658,Home & Kitchen,Cookware,Dell,S0189,1615.05,1010.12,Active
P04659,SKU-04659,Apple Appliance 4659,Home & Kitchen,Appliances,Apple,S0349,1723.76,808.25,Active
P04660,SKU-04660,Nike Cookware 4660,Home & Kitchen,Cookware,Nike,S0143,1478.07,1333.87,Active
P04661,SKU-04661,LG Appliance 4661,Home & Kitchen,Appliances,LG,S0315,158.56,769.16,Active
P04662,SKU-04662,Dell Appliance 4662,Home & Kitchen,Appliances,Dell,S0055,1674.8,453.81,Active
P04663,SKU-04663,LG Cookware 4663,Home & Kitchen,Cookware,LG,S0465,1514.02,870.97,Active
P04664,SKU-04664,Samsung Cookware 4664,Home & Kitchen,Cookware,Samsung,S0361,785.54,578.56,Active
P04665,SKU-04665,Dell Cookware 4665,Home & Kitchen,Cookware,Dell,S0323,1558.38,291.15,Active
P04666,SKU-04666,Sony Cookware 4666,Home & Kitchen,Cookware,Sony,S0307,150.42,71.35,Active
P04667,SKU-04667,LG Cookware 4667,Home & Kitchen,Cookware,LG,S0278,1639.72,1124.96,Active
P04668,SKU-04668,Adidas Cookware 4668,Home & Kitchen,Cookware,Adidas,S0063,203.29,393.38,Active
P04669,SKU-04669,Sony Cookware 4669,Home & Kitchen,Cookware,Sony,S0343,805.56,831.77,Active
P04670,SKU-04670,Apple Appliance 4670,Home & Kitchen,Appliances,Apple,S0354,415.85,822.23,Active
P04671,SKU-04671,Apple Cookware 4671,Home & Kitchen,Cookware,Apple,S0401,70.76,667.95,Active
P04672,SKU-04672,Sony Cookware 4672,Home & Kitchen,Cookware,Sony,S0143,783.46,1263.03,Active
P04673,SKU-04673,HP Appliance 4673,Home & Kitchen,Appliances,HP,S0405,908.81,69.22,Active
P04674,SKU-04674,Philips Appliance 4674,Home & Kitchen,Appliances,Philips,S0397,317.58,1337.19,Active
P04675,SKU-04675,Loreal Appliance 4675,Home & Kitchen,Appliances,Loreal,S0012,1430.96,1460.59,Active
P04676,SKU-04676,Adidas Appliance 4676,Home & Kitchen,Appliances,Adidas,S0034,1970.01,761.95,Active
P04677,SKU-04677,Samsung Cookware 4677,Home & Kitchen,Cookware,Samsung,S0492,1863.63,867.14,Active
P04678,SKU-04678,Loreal Appliance 4678,Home & Kitchen,Appliances,Loreal,S0368,1911.74,881.13,Active
P04679,SKU-04679,Nike Appliance 4679,Home & Kitchen,Appliances,Nike,S0490,446.35,109.27,Active
P04680,SKU-04680,Sony Cookware 4680,Home & Kitchen,Cookware,Sony,S0209,1391.93,1382.62,Active
P04681,SKU-04681,Philips Cookware 4681,Home & Kitchen,Cookware,Philips,S0295,1145.44,33.95,Active
P04682,SKU-04682,Nike Appliance 4682,Home & Kitchen,Appliances,Nike,S0228,211.18,658.26,Active
P04683,SKU-04683,Samsung Appliance 4683,Home & Kitchen,Appliances,Samsung,S0143,190.54,965.76,Active
P04684,SKU-04684,LG Appliance 4684,Home & Kitchen,Appliances,LG,S0290,448.34,1146.87,Active
P04685,SKU-04685,Loreal Appliance 4685,Home & Kitchen,Appliances,Loreal,S0293,1494.68,1189.09,Active
P04686,SKU-04686,HP Appliance 4686,Home & Kitchen,Appliances,HP,S0153,173.56,952.71,Active
P04687,SKU-04687,Sony Cookware 4687,Home & Kitchen,Cookware,Sony,S0066,777.26,105.88,Active
P04688,SKU-04688,Loreal Cookware 4688,Home & Kitchen,Cookware,Loreal,S0499,1687.82,457.45,Active
P04689,SKU-04689,LG Cookware 4689,Home & Kitchen,Cookware,LG,S0493,162.33,1471.17,Active
P04690,SKU-04690,Nike Cookware 4690,Home & Kitchen,Cookware,Nike,S0058,1191.07,1378.54,Active
P04691,SKU-04691,Dell Appliance 4691,Home & Kitchen,Appliances,Dell,S0276,1167.12,113.99,Active
P04692,SKU-04692,Adidas Cookware 4692,Home & Kitchen,Cookware,Adidas,S0498,226.98,112.12,Active
P04693,SKU-04693,Samsung Appliance 4693,Home & Kitchen,Appliances,Samsung,S0090,941.1,1181.99,Active
P04694,SKU-04694,Adidas Cookware 4694,Home & Kitchen,Cookware,Adidas,S0022,98.74,409.1,Active
P04695,SKU-04695,Samsung Cookware 4695,Home & Kitchen,Cookware,Samsung,S0258,1066.91,1496.95,Active
P04696,SKU-04696,LG Cookware 4696,Home & Kitchen,Cookware,LG,S0484,1951.84,684.97,Active
P04697,SKU-04697,Sony Cookware 4697,Home & Kitchen,Cookware,Sony,S0138,27.45,413.85,Active
P04698,SKU-04698,Samsung Cookware 4698,Home & Kitchen,Cookware,Samsung,S0070,1647.75,1437.7,Active
P04699,SKU-04699,Adidas Cookware 4699,Home & Kitchen,Cookware,Adidas,S0466,30.15,1096.79,Active
P04700,SKU-04700,Philips Appliance 4700,Home & Kitchen,Appliances,Philips,S0378,947.41,932.66,Active
P04701,SKU-04701,LG Cookware 4701,Home & Kitchen,Cookware,LG,S0332,818.27,450.55,Active
P04702,SKU-04702,Nike Appliance 4702,Home & Kitchen,Appliances,Nike,S0372,1803.62,1151.09,Active
P04703,SKU-04703,Dell Cookware 4703,Home & Kitchen,Cookware,Dell,S0462,1124.42,669.3,Active
P04704,SKU-04704,Philips Appliance 4704,Home & Kitchen,Appliances,Philips,S0472,1091.56,156.47,Active
P04705,SKU-04705,Loreal Appliance 4705,Home & Kitchen,Appliances,Loreal,S0307,1926.79,394.75,Active
P04706,SKU-04706,Adidas Cookware 4706,Home & Kitchen,Cookware,Adidas,S0371,1166.85,1076.44,Active
P04707,SKU-04707,HP Appliance 4707,Home & Kitchen,Appliances,HP,S0361,1835.88,954.18,Active
P04708,SKU-04708,Dell Appliance 4708,Home & Kitchen,Appliances,Dell,S0376,270.14,645.89,Active
P04709,SKU-04709,Adidas Cookware 4709,Home & Kitchen,Cookware,Adidas,S0416,1249.57,99.57,Active
P04710,SKU-04710,LG Cookware 4710,Home & Kitchen,Cookware,LG,S0025,356.22,566.41,Active
P04711,SKU-04711,Nike Cookware 4711,Home & Kitchen,Cookware,Nike,S0377,321.04,606.35,Active
P04712,SKU-04712,Apple Appliance 4712,Home & Kitchen,Appliances,Apple,S0306,1950.15,1332.31,Active
P04713,SKU-04713,Sony Appliance 4713,Home & Kitchen,Appliances,Sony,S0328,1504.33,1000.65,Active
P04714,SKU-04714,LG Cookware 4714,Home & Kitchen,Cookware,LG,S0428,1753.6,916.37,Active
P04715,SKU-04715,Samsung Appliance 4715,Home & Kitchen,Appliances,Samsung,S0210,82.41,1491.65,Active
P04716,SKU-04716,Dell Appliance 4716,Home & Kitchen,Appliances,Dell,S0012,440.32,74.75,Active
P04717,SKU-04717,Loreal Cookware 4717,Home & Kitchen,Cookware,Loreal,S0447,349.17,97.8,Active
P04718,SKU-04718,HP Appliance 4718,Home & Kitchen,Appliances,HP,S0235,1347.61,1425.87,Active
P04719,SKU-04719,HP Cookware 4719,Home & Kitchen,Cookware,HP,S0070,116.04,595.64,Active
P04720,SKU-04720,Philips Appliance 4720,Home & Kitchen,Appliances,Philips,S0328,356.15,1017.12,Active
P04721,SKU-04721,HP Cookware 4721,Home & Kitchen,Cookware,HP,S0408,566.17,316.21,Active
P04722,SKU-04722,LG Appliance 4722,Home & Kitchen,Appliances,LG,S0054,724.89,1079.56,Active
P04723,SKU-04723,Sony Appliance 4723,Home & Kitchen,Appliances,Sony,S0429,1536.44,88.48,Active
P04724,SKU-04724,Sony Cookware 4724,Home & Kitchen,Cookware,Sony,S0499,1562.96,1204.86,Active
P04725,SKU-04725,Philips Appliance 4725,Home & Kitchen,Appliances,Philips,S0227,502.94,933.49,Active
P04726,SKU-04726,Nike Appliance 4726,Home & Kitchen,Appliances,Nike,S0390,1617.29,1414.81,Active
P04727,SKU-04727,Adidas Appliance 4727,Home & Kitchen,Appliances,Adidas,S0120,1148.33,634.83,Active
P04728,SKU-04728,Nike Appliance 4728,Home & Kitchen,Appliances,Nike,S0334,1686.02,18.67,Active
P04729,SKU-04729,Sony Appliance 4729,Home & Kitchen,Appliances,Sony,S0296,917.81,664.54,Active
P04730,SKU-04730,HP Appliance 4730,Home & Kitchen,Appliances,HP,S0135,1286.65,75.59,Active
P04731,SKU-04731,Apple Appliance 4731,Home & Kitchen,Appliances,Apple,S0349,100.72,1360.9,Active
P04732,SKU-04732,HP Cookware 4732,Home & Kitchen,Cookware,HP,S0187,1499.9,743.64,Active
P04733,SKU-04733,Apple Appliance 4733,Home & Kitchen,Appliances,Apple,S0397,429.75,579.54,Active
P04734,SKU-04734,Philips Cookware 4734,Home & Kitchen,Cookware,Philips,S0307,303.26,169.99,Active
P04735,SKU-04735,Loreal Cookware 4735,Home & Kitchen,Cookware,Loreal,S0367,1292.92,823.88,Active
P04736,SKU-04736,Sony Cookware 4736,Home & Kitchen,Cookware,Sony,S0362,1244.19,593.14,Active
P04737,SKU-04737,Philips Appliance 4737,Home & Kitchen,Appliances,Philips,S0349,1151.78,1306.13,Active
P04738,SKU-04738,Dell Cookware 4738,Home & Kitchen,Cookware,Dell,S0034,210.11,123.78,Active
P04739,SKU-04739,Nike Appliance 4739,Home & Kitchen,Appliances,Nike,S0460,287.73,418.0,Active
P04740,SKU-04740,Sony Appliance 4740,Home & Kitchen,Appliances,Sony,S0044,71.8,1463.28,Active
P04741,SKU-04741,Samsung Cookware 4741,Home & Kitchen,Cookware,Samsung,S0263,1650.27,799.1,Active
P04742,SKU-04742,Samsung Appliance 4742,Home & Kitchen,Appliances,Samsung,S0223,1588.93,1386.33,Active
P04743,SKU-04743,Nike Cookware 4743,Home & Kitchen,Cookware,Nike,S0402,1150.08,353.91,Active
P04744,SKU-04744,HP Cookware 4744,Home & Kitchen,Cookware,HP,S0213,1634.49,852.72,Active
P04745,SKU-04745,Sony Cookware 4745,Home & Kitchen,Cookware,Sony,S0442,842.5,889.49,Active
P04746,SKU-04746,Nike Cookware 4746,Home & Kitchen,Cookware,Nike,S0357,1344.26,304.1,Active
P04747,SKU-04747,HP Cookware 4747,Home & Kitchen,Cookware,HP,S0457,1914.86,160.02,Active
P04748,SKU-04748,Apple Cookware 4748,Home & Kitchen,Cookware,Apple,S0012,1398.15,443.87,Active
P04749,SKU-04749,Nike Cookware 4749,Home & Kitchen,Cookware,Nike,S0118,1455.73,96.68,Active
P04750,SKU-04750,Sony Cookware 4750,Home & Kitchen,Cookware,Sony,S0244,159.2,48.12,Active
P04751,SKU-04751,LG Appliance 4751,Home & Kitchen,Appliances,LG,S0256,1339.25,798.13,Active
P04752,SKU-04752,Nike Appliance 4752,Home & Kitchen,Appliances,Nike,S0141,1498.94,1009.25,Active
P04753,SKU-04753,HP Appliance 4753,Home & Kitchen,Appliances,HP,S0498,1683.84,505.86,Active
P04754,SKU-04754,LG Appliance 4754,Home & Kitchen,Appliances,LG,S0470,1358.55,672.45,Active
P04755,SKU-04755,HP Cookware 4755,Home & Kitchen,Cookware,HP,S0444,1677.67,1465.61,Active
P04756,SKU-04756,Sony Cookware 4756,Home & Kitchen,Cookware,Sony,S0282,1238.47,1207.64,Active
P04757,SKU-04757,Loreal Appliance 4757,Home & Kitchen,Appliances,Loreal,S0397,725.05,77.97,Active
P04758,SKU-04758,Philips Cookware 4758,Home & Kitchen,Cookware,Philips,S0072,97.07,1293.85,Active
P04759,SKU-04759,Adidas Cookware 4759,Home & Kitchen,Cookware,Adidas,S0204,837.1,832.35,Active
P04760,SKU-04760,Philips Cookware 4760,Home & Kitchen,Cookware,Philips,S0151,237.44,627.91,Active
P04761,SKU-04761,Samsung Cookware 4761,Home & Kitchen,Cookware,Samsung,S0469,518.93,1036.66,Active
P04762,SKU-04762,Adidas Appliance 4762,Home & Kitchen,Appliances,Adidas,S0150,1993.85,596.83,Active
P04763,SKU-04763,LG Cookware 4763,Home & Kitchen,Cookware,LG,S0339,1032.47,1473.29,Active
P04764,SKU-04764,LG Appliance 4764,Home & Kitchen,Appliances,LG,S0485,804.31,717.58,Active
P04765,SKU-04765,HP Appliance 4765,Home & Kitchen,Appliances,HP,S0395,1988.07,859.22,Active
P04766,SKU-04766,LG Cookware 4766,Home & Kitchen,Cookware,LG,S0271,40.62,1087.23,Active
P04767,SKU-04767,Loreal Appliance 4767,Home & Kitchen,Appliances,Loreal,S0388,1586.27,1444.97,Active
P04768,SKU-04768,Dell Appliance 4768,Home & Kitchen,Appliances,Dell,S0211,1216.58,627.14,Active
P04769,SKU-04769,Apple Appliance 4769,Home & Kitchen,Appliances,Apple,S0146,1411.55,825.61,Active
P04770,SKU-04770,Apple Cookware 4770,Home & Kitchen,Cookware,Apple,S0412,1268.26,843.98,Active
P04771,SKU-04771,LG Cookware 4771,Home & Kitchen,Cookware,LG,S0320,779.12,844.93,Active
P04772,SKU-04772,LG Appliance 4772,Home & Kitchen,Appliances,LG,S0088,1742.32,686.85,Active
P04773,SKU-04773,Loreal Cookware 4773,Home & Kitchen,Cookware,Loreal,S0262,1225.9,1011.57,Active
P04774,SKU-04774,Adidas Appliance 4774,Home & Kitchen,Appliances,Adidas,S0358,1279.75,875.98,Active
P04775,SKU-04775,Adidas Appliance 4775,Home & Kitchen,Appliances,Adidas,S0301,747.85,354.92,Active
P04776,SKU-04776,Apple Appliance 4776,Home & Kitchen,Appliances,Apple,S0451,1090.8,471.42,Active
P04777,SKU-04777,Apple Cookware 4777,Home & Kitchen,Cookware,Apple,S0208,538.49,1165.65,Active
P04778,SKU-04778,Sony Appliance 4778,Home & Kitchen,Appliances,Sony,S0316,632.59,689.73,Active
P04779,SKU-04779,HP Appliance 4779,Home & Kitchen,Appliances,HP,S0349,828.71,699.29,Active
P04780,SKU-04780,HP Appliance 4780,Home & Kitchen,Appliances,HP,S0261,1793.01,742.82,Active
P04781,SKU-04781,LG Appliance 4781,Home & Kitchen,Appliances,LG,S0281,677.48,1116.99,Active
P04782,SKU-04782,Nike Cookware 4782,Home & Kitchen,Cookware,Nike,S0099,948.37,618.36,Active
P04783,SKU-04783,Dell Appliance 4783,Home & Kitchen,Appliances,Dell,S0275,1706.92,1442.05,Active
P04784,SKU-04784,Samsung Cookware 4784,Home & Kitchen,Cookware,Samsung,S0364,315.92,22.59,Active
P04785,SKU-04785,Loreal Appliance 4785,Home & Kitchen,Appliances,Loreal,S0302,1043.05,372.02,Active
P04786,SKU-04786,Loreal Cookware 4786,Home & Kitchen,Cookware,Loreal,S0163,556.22,849.78,Active
P04787,SKU-04787,Samsung Appliance 4787,Home & Kitchen,Appliances,Samsung,S0176,15.72,376.94,Active
P04788,SKU-04788,Loreal Appliance 4788,Home & Kitchen,Appliances,Loreal,S0425,236.99,1325.87,Active
P04789,SKU-04789,Nike Cookware 4789,Home & Kitchen,Cookware,Nike,S0184,1423.21,992.77,Active
P04790,SKU-04790,Apple Cookware 4790,Home & Kitchen,Cookware,Apple,S0020,10.6,1255.99,Active
P04791,SKU-04791,Adidas Cookware 4791,Home & Kitchen,Cookware,Adidas,S0003,478.31,1198.59,Active
P04792,SKU-04792,Nike Appliance 4792,Home & Kitchen,Appliances,Nike,S0265,393.54,1306.92,Active
P04793,SKU-04793,Dell Cookware 4793,Home & Kitchen,Cookware,Dell,S0214,1343.82,480.63,Active
P04794,SKU-04794,Adidas Cookware 4794,Home & Kitchen,Cookware,Adidas,S0377,1335.62,159.63,Active
P04795,SKU-04795,Philips Appliance 4795,Home & Kitchen,Appliances,Philips,S0086,1150.53,517.94,Active
P04796,SKU-04796,Philips Cookware 4796,Home & Kitchen,Cookware,Philips,S0300,748.65,970.59,Active
P04797,SKU-04797,Dell Cookware 4797,Home & Kitchen,Cookware,Dell,S0265,881.75,522.27,Active
P04798,SKU-04798,Loreal Cookware 4798,Home & Kitchen,Cookware,Loreal,S0500,1657.91,1091.8,Active
P04799,SKU-04799,Sony Cookware 4799,Home & Kitchen,Cookware,Sony,S0052,375.12,1032.64,Active
P04800,SKU-04800,Nike Cookware 4800,Home & Kitchen,Cookware,Nike,S0260,24.71,745.71,Active
P04801,SKU-04801,Samsung Cookware 4801,Home & Kitchen,Cookware,Samsung,S0392,1143.3,1439.87,Active
P04802,SKU-04802,Sony Appliance 4802,Home & Kitchen,Appliances,Sony,S0399,868.95,622.09,Active
P04803,SKU-04803,Apple Cookware 4803,Home & Kitchen,Cookware,Apple,S0014,727.67,171.13,Active
P04804,SKU-04804,Samsung Appliance 4804,Home & Kitchen,Appliances,Samsung,S0361,933.91,995.23,Active
P04805,SKU-04805,LG Cookware 4805,Home & Kitchen,Cookware,LG,S0379,92.42,20.11,Active
P04806,SKU-04806,Apple Cookware 4806,Home & Kitchen,Cookware,Apple,S0174,1687.5,167.02,Active
P04807,SKU-04807,Philips Cookware 4807,Home & Kitchen,Cookware,Philips,S0079,359.22,651.12,Active
P04808,SKU-04808,Loreal Cookware 4808,Home & Kitchen,Cookware,Loreal,S0347,1927.61,386.55,Active
P04809,SKU-04809,Nike Cookware 4809,Home & Kitchen,Cookware,Nike,S0293,915.54,69.41,Active
P04810,SKU-04810,Philips Appliance 4810,Home & Kitchen,Appliances,Philips,S0051,1734.74,178.34,Active
P04811,SKU-04811,HP Cookware 4811,Home & Kitchen,Cookware,HP,S0366,746.46,14.7,Active
P04812,SKU-04812,Loreal Cookware 4812,Home & Kitchen,Cookware,Loreal,S0458,1708.58,1325.01,Active
P04813,SKU-04813,LG Appliance 4813,Home & Kitchen,Appliances,LG,S0342,1970.46,839.31,Active
P04814,SKU-04814,Apple Appliance 4814,Home & Kitchen,Appliances,Apple,S0417,1349.4,698.19,Active
P04815,SKU-04815,LG Appliance 4815,Home & Kitchen,Appliances,LG,S0390,890.89,5.08,Active
P04816,SKU-04816,HP Appliance 4816,Home & Kitchen,Appliances,HP,S0415,1170.91,1292.35,Active
P04817,SKU-04817,Samsung Appliance 4817,Home & Kitchen,Appliances,Samsung,S0287,1967.62,24.56,Active
P04818,SKU-04818,Loreal Cookware 4818,Home & Kitchen,Cookware,Loreal,S0096,1133.44,1330.38,Active
P04819,SKU-04819,Loreal Appliance 4819,Home & Kitchen,Appliances,Loreal,S0418,990.01,1053.14,Active
P04820,SKU-04820,Dell Cookware 4820,Home & Kitchen,Cookware,Dell,S0378,1556.16,229.33,Active
P04821,SKU-04821,HP Appliance 4821,Home & Kitchen,Appliances,HP,S0276,1569.0,813.21,Active
P04822,SKU-04822,Adidas Appliance 4822,Home & Kitchen,Appliances,Adidas,S0454,1595.84,192.44,Active
P04823,SKU-04823,Samsung Cookware 4823,Home & Kitchen,Cookware,Samsung,S0475,1001.46,1095.78,Active
P04824,SKU-04824,Sony Appliance 4824,Home & Kitchen,Appliances,Sony,S0476,1173.37,90.58,Active
P04825,SKU-04825,Apple Appliance 4825,Home & Kitchen,Appliances,Apple,S0079,194.97,558.9,Active
P04826,SKU-04826,Nike Cookware 4826,Home & Kitchen,Cookware,Nike,S0311,1886.98,1299.83,Active
P04827,SKU-04827,Adidas Cookware 4827,Home & Kitchen,Cookware,Adidas,S0475,1863.0,248.83,Active
P04828,SKU-04828,LG Cookware 4828,Home & Kitchen,Cookware,LG,S0396,826.8,600.61,Active
P04829,SKU-04829,Loreal Cookware 4829,Home & Kitchen,Cookware,Loreal,S0304,831.57,382.65,Active
P04830,SKU-04830,HP Cookware 4830,Home & Kitchen,Cookware,HP,S0233,1858.98,1484.13,Active
P04831,SKU-04831,Philips Appliance 4831,Home & Kitchen,Appliances,Philips,S0343,335.26,359.93,Active
P04832,SKU-04832,Apple Appliance 4832,Home & Kitchen,Appliances,Apple,S0133,1357.81,638.23,Active
P04833,SKU-04833,Adidas Appliance 4833,Home & Kitchen,Appliances,Adidas,S0403,116.82,414.05,Active
P04834,SKU-04834,Samsung Appliance 4834,Home & Kitchen,Appliances,Samsung,S0271,1561.63,331.96,Active
P04835,SKU-04835,Dell Appliance 4835,Home & Kitchen,Appliances,Dell,S0423,1630.9,1147.67,Active
P04836,SKU-04836,Nike Cookware 4836,Home & Kitchen,Cookware,Nike,S0051,879.45,405.37,Active
P04837,SKU-04837,Adidas Cookware 4837,Home & Kitchen,Cookware,Adidas,S0349,1549.39,1107.58,Active
P04838,SKU-04838,Dell Appliance 4838,Home & Kitchen,Appliances,Dell,S0318,1418.64,648.58,Active
P04839,SKU-04839,Adidas Appliance 4839,Home & Kitchen,Appliances,Adidas,S0309,1685.34,64.48,Active
P04840,SKU-04840,LG Appliance 4840,Home & Kitchen,Appliances,LG,S0207,1786.86,164.12,Active
P04841,SKU-04841,Loreal Cookware 4841,Home & Kitchen,Cookware,Loreal,S0363,1853.75,1075.1,Active
P04842,SKU-04842,Sony Cookware 4842,Home & Kitchen,Cookware,Sony,S0187,1253.14,1101.92,Active
P04843,SKU-04843,Adidas Appliance 4843,Home & Kitchen,Appliances,Adidas,S0260,413.4,316.61,Active
P04844,SKU-04844,Nike Appliance 4844,Home & Kitchen,Appliances,Nike,S0393,588.78,146.72,Active
P04845,SKU-04845,Dell Appliance 4845,Home & Kitchen,Appliances,Dell,S0207,799.24,1490.5,Active
P04846,SKU-04846,Dell Appliance 4846,Home & Kitchen,Appliances,Dell,S0332,1995.82,1115.99,Active
P04847,SKU-04847,HP Appliance 4847,Home & Kitchen,Appliances,HP,S0448,513.19,84.07,Active
P04848,SKU-04848,Adidas Appliance 4848,Home & Kitchen,Appliances,Adidas,S0266,1191.37,1316.0,Active
P04849,SKU-04849,Adidas Appliance 4849,Home & Kitchen,Appliances,Adidas,S0481,454.81,861.06,Active
