OrderID,CustomerID,OrderDate,OrderStatus,PaymentMethod,ShippingMethod,Currency,OrderTotal,DiscountAmount,TaxAmount,ShippingCost
O00050555,C00014430,2023-11-14,Delivered,Credit Card,Express,USD,5392.47,0,1078.49,9.99
O00050556,C00016759,2025-09-10,Delivered,PayPal,Pickup Point,USD,3558.28,0,711.66,0.0
O00050557,C00013606,2025-06-03,Delivered,Google Pay,Express,USD,5653.33,0,1130.67,14.99
O00050558,C00009510,2023-10-04,Delivered,Debit Card,Standard,USD,6472.95,0,1294.59,0.0
O00050559,C00001789,2023-09-25,Delivered,Credit Card,Express,USD,3949.14,0,789.83,0.0
O00050560,C00001343,2025-09-03,Delivered,Google Pay,Express,USD,7393.9,0,1478.78,9.99
O00050561,C00019402,2025-07-12,Delivered,Google Pay,Pickup Point,USD,1843.82,0,368.76,4.99
O00050562,C00002277,2025-11-17,Delivered,PayPal,Standard,USD,1988.01,0,397.6,9.99
O00050563,C00007550,2023-10-13,Shipped,Debit Card,Express,USD,12997.48,0,2599.5,4.99
O00050564,C00004287,2023-05-01,Delivered,Google Pay,Express,USD,5437.94,0,1087.59,9.99
O00050565,C00028371,2023-06-19,Delivered,PayPal,Standard,USD,8716.7,0,1743.34,9.99
O00050566,C00005342,2024-08-27,Delivered,Debit Card,Pickup Point,USD,3523.8,0,704.76,4.99
O00050567,C00008753,2023-10-12,Delivered,Apple Pay,Pickup Point,USD,3358.22,0,671.64,9.99
O00050568,C00007100,2023-07-30,Delivered,Apple Pay,Express,USD,1282.02,0,256.4,14.99
O00050569,C00028341,2024-11-08,Shipped,Google Pay,Pickup Point,USD,5237.19,0,1047.44,9.99
O00050570,C00014007,2024-02-11,Delivered,Debit Card,Standard,USD,6136.95,0,1227.39,14.99
O00050571,C00012726,2024-10-26,Shipped,Credit Card,Express,USD,10505.48,0,2101.1,14.99
O00050572,C00008879,2023-04-17,Processing,Apple Pay,Express,USD,5840.81,0,1168.16,0.0
O00050573,C00005154,2024-11-15,Delivered,Credit Card,Pickup Point,USD,4085.69,0,817.14,4.99
O00050574,C00017316,2024-01-07,Delivered,Google Pay,Standard,USD,526.24,0,105.25,0.0
O00050575,C00015185,2025-12-22,Processing,Apple Pay,Express,USD,5298.34,0,1059.67,0.0
O00050576,C00029670,2025-06-30,Processing,Google Pay,Pickup Point,USD,11840.33,0,2368.07,4.99
O00050577,C00018245,2025-01-23,Delivered,Credit Card,Standard,USD,3841.68,0,768.34,0.0
O00050578,C00018609,2023-06-20,Delivered,PayPal,Express,USD,7113.67,0,1422.73,4.99
O00050579,C00008647,2024-11-24,Delivered,PayPal,Standard,USD,6123.79,0,1224.76,4.99
O00050580,C00029255,2023-06-17,Delivered,Google Pay,Pickup Point,USD,2187.69,0,437.54,9.99
O00050581,C00013415,2023-09-08,Delivered,Google Pay,Standard,USD,379.34,0,75.87,14.99
O00050582,C00027100,2023-02-09,Processing,Credit Card,Standard,USD,1086.43,0,217.29,9.99
O00050583,C00021550,2025-01-01,Delivered,Debit Card,Pickup Point,USD,2948.22,0,589.64,14.99
O00050584,C00019635,2025-05-13,Delivered,Credit Card,Express,USD,8266.35,0,1653.27,0.0
O00050585,C00012591,2024-09-15,Delivered,Debit Card,Standard,USD,8082.46,0,1616.49,0.0
O00050586,C00014581,2023-06-04,Processing,PayPal,Pickup Point,USD,421.11,0,84.22,0.0
O00050587,C00001978,2025-01-27,Delivered,Credit Card,Standard,USD,5311.81,0,1062.36,4.99
O00050588,C00028106,2025-12-23,Delivered,Debit Card,Express,USD,11960.96,0,2392.19,14.99
O00050589,C00002434,2024-10-05,Delivered,Apple Pay,Pickup Point,USD,906.61,0,181.32,14.99
O00050590,C00020054,2023-11-29,Delivered,Credit Card,Standard,USD,1893.17,0,378.63,14.99
O00050591,C00018160,2024-12-09,Delivered,PayPal,Express,USD,7108.24,0,1421.65,0.0
O00050592,C00026025,2024-08-19,Delivered,Google Pay,Standard,USD,6219.33,0,1243.87,9.99
O00050593,C00006188,2023-05-17,Delivered,Debit Card,Standard,USD,1032.32,0,206.46,14.99
O00050594,C00001191,2023-12-11,Delivered,PayPal,Standard,USD,4431.93,0,886.39,9.99
O00050595,C00025630,2024-09-11,Delivered,Credit Card,Pickup Point,USD,5473.7,0,1094.74,14.99
O00050596,C00015739,2023-11-19,Delivered,Credit Card,Standard,USD,6387.99,0,1277.6,4.99
O00050597,C00028510,2023-12-18,Processing,Debit Card,Pickup Point,USD,4727.04,0,945.41,4.99
O00050598,C00005262,2025-06-05,Cancelled,Credit Card,Express,USD,2789.0,0,557.8,14.99
O00050599,C00027921,2023-11-20,Delivered,Debit Card,Pickup Point,USD,4041.41,0,808.28,9.99
O00050600,C00025960,2023-04-03,Delivered,Credit Card,Standard,USD,7400.75,0,1480.15,14.99
O00050601,C00005041,2023-11-23,Delivered,Google Pay,Pickup Point,USD,3587.75,0,717.55,14.99
O00050602,C00023445,2023-05-04,Delivered,PayPal,Standard,USD,2101.52,0,420.3,14.99
O00050603,C00005575,2025-05-03,Shipped,Credit Card,Express,USD,2355.41,0,471.08,0.0
O00050604,C00014698,2025-02-10,Delivered,Credit Card,Express,USD,3382.98,0,676.6,9.99
O00050605,C00014392,2023-04-01,Delivered,Debit Card,Express,USD,3409.81,0,681.96,0.0
O00050606,C00009212,2025-05-13,Delivered,Apple Pay,Standard,USD,92.04,0,18.41,4.99
O00050607,C00009734,2023-02-18,Delivered,Credit Card,Express,USD,3313.46,0,662.69,14.99
O00050608,C00013700,2023-11-22,Delivered,Google Pay,Pickup Point,USD,15472.52,0,3094.5,0.0
O00050609,C00006168,2024-11-28,Delivered,Google Pay,Express,USD,5866.36,0,1173.27,4.99
O00050610,C00014917,2023-12-15,Delivered,Apple Pay,Express,USD,5991.2,0,1198.24,4.99
O00050611,C00022465,2023-04-12,Delivered,Google Pay,Standard,USD,2529.18,0,505.84,0.0
O00050612,C00019166,2025-06-09,Delivered,PayPal,Express,USD,7219.56,0,1443.91,14.99
O00050613,C00014405,2025-01-21,Delivered,PayPal,Pickup Point,USD,3756.4,0,751.28,4.99
O00050614,C00003108,2024-08-17,Delivered,Debit Card,Express,USD,10470.8,0,2094.16,4.99
O00050615,C00026143,2024-01-23,Delivered,Credit Card,Standard,USD,2146.84,0,429.37,14.99
O00050616,C00010455,2025-12-20,Delivered,Google Pay,Express,USD,7101.04,0,1420.21,0.0
O00050617,C00017453,2024-12-20,Delivered,Credit Card,Pickup Point,USD,6877.34,0,1375.47,9.99
O00050618,C00023414,2023-02-16,Delivered,PayPal,Standard,USD,8879.59,0,1775.92,9.99
O00050619,C00003486,2023-08-13,Delivered,Debit Card,Express,USD,6594.72,0,1318.94,4.99
O00050620,C00024934,2023-09-23,Processing,Debit Card,Pickup Point,USD,540.33,0,108.07,0.0
O00050621,C00026838,2025-07-05,Delivered,Credit Card,Express,USD,15777.73,0,3155.55,4.99
O00050622,C00021295,2025-09-13,Delivered,PayPal,Express,USD,818.41,0,163.68,9.99
O00050623,C00001056,2023-10-08,Delivered,PayPal,Standard,USD,2136.0,0,427.2,4.99
O00050624,C00002723,2023-02-28,Delivered,PayPal,Pickup Point,USD,2018.91,0,403.78,9.99
O00050625,C00005915,2023-04-15,Processing,PayPal,Express,USD,7074.73,0,1414.95,9.99
O00050626,C00001505,2025-09-19,Delivered,Credit Card,Express,USD,3461.99,0,692.4,4.99
O00050627,C00012209,2024-04-22,Delivered,Debit Card,Standard,USD,2385.18,0,477.04,4.99
O00050628,C00001083,2024-10-02,Delivered,Google Pay,Standard,USD,2923.21,0,584.64,14.99
O00050629,C00011609,2025-04-12,Delivered,Debit Card,Standard,USD,10516.14,0,2103.23,4.99
O00050630,C00007630,2024-05-05,Delivered,Credit Card,Express,USD,1360.92,0,272.18,14.99
O00050631,C00005734,2024-03-02,Delivered,Apple Pay,Standard,USD,2173.0,0,434.6,14.99
O00050632,C00008206,2024-07-18,Delivered,PayPal,Express,USD,404.49,0,80.9,0.0
O00050633,C00026809,2025-07-07,Delivered,Apple Pay,Pickup Point,USD,1225.71,0,245.14,9.99
O00050634,C00025001,2025-08-22,Delivered,Credit Card,Standard,USD,5062.72,0,1012.54,0.0
O00050635,C00012258,2025-01-14,Processing,Google Pay,Standard,USD,7044.8,0,1408.96,9.99
O00050636,C00029576,2024-02-03,Delivered,Apple Pay,Express,USD,11420.59,0,2284.12,9.99
O00050637,C00005283,2024-06-15,Delivered,Credit Card,Express,USD,707.63,0,141.53,0.0
O00050638,C00029568,2025-06-10,Shipped,Debit Card,Pickup Point,USD,8115.11,0,1623.02,14.99
O00050639,C00020235,2025-05-13,Delivered,Apple Pay,Standard,USD,6327.42,0,1265.48,14.99
O00050640,C00027613,2023-01-09,Delivered,Google Pay,Standard,USD,6613.78,0,1322.76,0.0
O00050641,C00008611,2024-05-19,Delivered,Google Pay,Express,USD,5344.82,0,1068.96,0.0
O00050642,C00029767,2025-03-20,Returned,Credit Card,Express,USD,13146.43,0,2629.29,9.99
O00050643,C00002324,2024-05-01,Delivered,Credit Card,Express,USD,1363.2,0,272.64,0.0
O00050644,C00028085,2025-08-08,Delivered,Credit Card,Standard,USD,8807.39,0,1761.48,9.99
O00050645,C00006774,2025-06-08,Delivered,Apple Pay,Pickup Point,USD,10413.28,0,2082.66,0.0
O00050646,C00009533,2023-07-19,Delivered,PayPal,Express,USD,8521.56,0,1704.31,0.0
O00050647,C00016025,2025-09-23,Delivered,Debit Card,Pickup Point,USD,4859.43,0,971.89,0.0
O00050648,C00024208,2025-05-27,Delivered,Google Pay,Pickup Point,USD,3543.18,0,708.64,4.99
O00050649,C00020720,2023-04-06,Delivered,PayPal,Standard,USD,4018.41,0,803.68,4.99
O00050650,C00007015,2025-06-17,Delivered,Debit Card,Standard,USD,10254.25,0,2050.85,0.0
O00050651,C00003575,2025-02-28,Delivered,Credit Card,Express,USD,5548.75,0,1109.75,14.99
O00050652,C00023974,2025-03-17,Delivered,Google Pay,Pickup Point,USD,10239.83,0,2047.97,0.0
O00050653,C00005312,2023-04-02,Delivered,PayPal,Express,USD,7866.88,0,1573.38,0.0
O00050654,C00012316,2024-09-04,Processing,Apple Pay,Standard,USD,3495.58,0,699.12,4.99
O00050655,C00023105,2024-05-27,Delivered,Debit Card,Pickup Point,USD,4381.38,0,876.28,9.99
O00050656,C00023472,2023-05-15,Delivered,Google Pay,Pickup Point,USD,6274.45,0,1254.89,9.99
O00050657,C00011201,2024-02-23,Delivered,Debit Card,Standard,USD,4003.96,0,800.79,4.99
O00050658,C00021332,2025-02-08,Delivered,Debit Card,Pickup Point,USD,6972.7,0,1394.54,14.99
O00050659,C00019269,2025-09-12,Shipped,Credit Card,Pickup Point,USD,5252.06,0,1050.41,9.99
O00050660,C00002261,2023-05-21,Delivered,Google Pay,Express,USD,7597.14,0,1519.43,4.99
O00050661,C00000975,2025-10-19,Shipped,Credit Card,Standard,USD,2126.66,0,425.33,0.0
O00050662,C00010110,2024-07-05,Delivered,PayPal,Pickup Point,USD,6785.35,0,1357.07,14.99
O00050663,C00016355,2025-04-12,Delivered,Google Pay,Express,USD,9320.88,0,1864.18,9.99
O00050664,C00029185,2024-07-05,Delivered,PayPal,Express,USD,3705.3,0,741.06,4.99
O00050665,C00020651,2024-11-26,Shipped,Debit Card,Pickup Point,USD,2418.92,0,483.78,14.99
O00050666,C00025819,2025-03-30,Delivered,Apple Pay,Express,USD,5295.02,0,1059.0,14.99
O00050667,C00007747,2024-05-05,Delivered,Google Pay,Pickup Point,USD,8061.69,0,1612.34,0.0
O00050668,C00010518,2025-10-04,Shipped,PayPal,Standard,USD,2881.2,0,576.24,4.99
O00050669,C00016256,2025-10-18,Shipped,Credit Card,Express,USD,9656.98,0,1931.4,14.99
O00050670,C00011181,2025-06-10,Delivered,Apple Pay,Express,USD,7791.23,0,1558.25,9.99
O00050671,C00007025,2023-12-02,Delivered,Apple Pay,Standard,USD,5964.93,0,1192.99,0.0
O00050672,C00004001,2024-11-16,Delivered,Google Pay,Standard,USD,3391.06,0,678.21,0.0
O00050673,C00029145,2025-05-27,Delivered,PayPal,Express,USD,3541.81,0,708.36,0.0
O00050674,C00005589,2025-02-14,Delivered,Google Pay,Standard,USD,11825.66,0,2365.13,0.0
O00050675,C00002470,2025-03-08,Delivered,Google Pay,Pickup Point,USD,6758.95,0,1351.79,4.99
O00050676,C00010123,2025-04-08,Shipped,Debit Card,Express,USD,3558.31,0,711.66,9.99
O00050677,C00025345,2024-03-03,Delivered,Credit Card,Express,USD,206.9,0,41.38,0.0
O00050678,C00008577,2024-02-05,Returned,PayPal,Pickup Point,USD,8973.03,0,1794.61,4.99
O00050679,C00009484,2024-01-25,Delivered,Debit Card,Express,USD,819.89,0,163.98,9.99
O00050680,C00004447,2025-12-29,Cancelled,Debit Card,Express,USD,16065.9,0,3213.18,9.99
O00050681,C00021970,2023-05-27,Shipped,PayPal,Express,USD,2405.26,0,481.05,0.0
O00050682,C00004843,2023-09-25,Delivered,Google Pay,Pickup Point,USD,13679.12,0,2735.82,0.0
O00050683,C00024606,2025-08-11,Delivered,Credit Card,Pickup Point,USD,5722.33,0,1144.47,0.0
O00050684,C00017138,2023-08-08,Processing,Apple Pay,Express,USD,668.57,0,133.71,9.99
O00050685,C00017515,2024-01-29,Delivered,PayPal,Express,USD,6215.49,0,1243.1,9.99
O00050686,C00015737,2024-12-11,Delivered,Credit Card,Express,USD,2650.17,0,530.03,0.0
O00050687,C00017195,2025-03-13,Delivered,PayPal,Standard,USD,6255.53,0,1251.11,14.99
O00050688,C00000753,2025-07-27,Delivered,Google Pay,Express,USD,4049.48,0,809.9,9.99
O00050689,C00001439,2023-11-03,Delivered,Debit Card,Standard,USD,1729.0,0,345.8,14.99
O00050690,C00001018,2025-03-31,Processing,PayPal,Pickup Point,USD,2777.94,0,555.59,14.99
O00050691,C00008879,2024-11-05,Delivered,Credit Card,Express,USD,217.03,0,43.41,4.99
O00050692,C00003899,2024-11-07,Delivered,Apple Pay,Standard,USD,1783.34,0,356.67,14.99
O00050693,C00025102,2023-11-08,Delivered,Debit Card,Standard,USD,8644.61,0,1728.92,14.99
O00050694,C00010469,2023-01-18,Delivered,Debit Card,Pickup Point,USD,5184.85,0,1036.97,9.99
O00050695,C00000946,2025-12-07,Processing,Credit Card,Express,USD,9663.44,0,1932.69,4.99
O00050696,C00020289,2023-10-16,Processing,PayPal,Pickup Point,USD,8621.53,0,1724.31,9.99
O00050697,C00005594,2024-06-22,Delivered,Apple Pay,Standard,USD,3129.9,0,625.98,14.99
O00050698,C00021368,2024-04-11,Delivered,Credit Card,Standard,USD,1489.7,0,297.94,4.99
O00050699,C00004583,2025-05-11,Delivered,Google Pay,Pickup Point,USD,3393.78,0,678.76,4.99
O00050700,C00012056,2023-08-13,Delivered,Google Pay,Standard,USD,5027.83,0,1005.57,4.99
O00050701,C00025227,2023-12-23,Delivered,Credit Card,Express,USD,8127.34,0,1625.47,0.0
O00050702,C00022081,2024-05-29,Delivered,Apple Pay,Express,USD,6829.2,0,1365.84,0.0
O00050703,C00013082,2025-04-06,Delivered,PayPal,Standard,USD,11182.34,0,2236.47,9.99
O00050704,C00023378,2024-02-26,Shipped,Google Pay,Express,USD,7525.06,0,1505.01,14.99
O00050705,C00014970,2025-05-25,Delivered,Apple Pay,Standard,USD,5127.81,0,1025.56,9.99
O00050706,C00006017,2025-07-02,Delivered,Credit Card,Standard,USD,510.36,0,102.07,14.99
O00050707,C00020519,2024-03-30,Delivered,Google Pay,Standard,USD,6784.54,0,1356.91,4.99
O00050708,C00001133,2025-11-19,Shipped,Credit Card,Pickup Point,USD,5735.78,0,1147.16,9.99
O00050709,C00026478,2023-09-08,Delivered,Debit Card,Express,USD,3281.1,0,656.22,9.99
O00050710,C00018014,2023-11-20,Delivered,Apple Pay,Pickup Point,USD,4123.18,0,824.64,9.99
O00050711,C00010201,2024-01-11,Delivered,Google Pay,Standard,USD,1275.12,0,255.02,9.99
O00050712,C00022406,2023-05-10,Delivered,Debit Card,Express,USD,1305.87,0,261.17,0.0
O00050713,C00001433,2024-12-04,Delivered,Debit Card,Pickup Point,USD,5302.02,0,1060.4,0.0
O00050714,C00009612,2025-09-10,Delivered,Apple Pay,Pickup Point,USD,7671.98,0,1534.4,0.0
O00050715,C00014359,2023-11-28,Delivered,Google Pay,Pickup Point,USD,1694.27,0,338.85,9.99
O00050716,C00024529,2023-11-29,Shipped,Apple Pay,Express,USD,5329.05,0,1065.81,0.0
O00050717,C00017158,2024-06-17,Delivered,Apple Pay,Express,USD,8245.17,0,1649.03,4.99
O00050718,C00029594,2025-12-10,Delivered,PayPal,Express,USD,5101.22,0,1020.24,0.0
O00050719,C00013339,2023-04-04,Delivered,PayPal,Pickup Point,USD,5872.52,0,1174.5,9.99
O00050720,C00018622,2023-08-25,Delivered,PayPal,Standard,USD,92.42,0,18.48,9.99
O00050721,C00000538,2024-09-24,Delivered,Credit Card,Pickup Point,USD,4865.75,0,973.15,0.0
O00050722,C00018091,2023-11-14,Delivered,Debit Card,Standard,USD,12055.2,0,2411.04,9.99
O00050723,C00014745,2025-09-03,Delivered,Apple Pay,Standard,USD,130.72,0,26.14,4.99
O00050724,C00028122,2025-11-30,Delivered,PayPal,Standard,USD,639.78,0,127.96,4.99
O00050725,C00006193,2025-11-26,Delivered,Google Pay,Standard,USD,3931.08,0,786.22,14.99
O00050726,C00026140,2025-03-04,Delivered,Google Pay,Pickup Point,USD,194.75,0,38.95,4.99
O00050727,C00014887,2025-07-18,Delivered,PayPal,Express,USD,5141.83,0,1028.37,4.99
O00050728,C00029424,2025-01-29,Processing,Debit Card,Pickup Point,USD,7333.31,0,1466.66,14.99
O00050729,C00001641,2023-11-21,Delivered,Debit Card,Pickup Point,USD,2027.66,0,405.53,4.99
O00050730,C00015217,2025-06-12,Delivered,Google Pay,Standard,USD,648.81,0,129.76,9.99
O00050731,C00006374,2023-06-11,Processing,Apple Pay,Standard,USD,3582.11,0,716.42,0.0
O00050732,C00022187,2023-03-28,Delivered,Google Pay,Pickup Point,USD,10731.07,0,2146.21,0.0
O00050733,C00009513,2025-02-13,Processing,Google Pay,Express,USD,4888.09,0,977.62,0.0
O00050734,C00013368,2023-05-13,Delivered,Credit Card,Pickup Point,USD,4948.98,0,989.8,14.99
O00050735,C00026500,2023-07-07,Delivered,Debit Card,Express,USD,3271.82,0,654.36,14.99
O00050736,C00022746,2025-02-04,Returned,Credit Card,Express,USD,7203.69,0,1440.74,14.99
O00050737,C00015844,2023-10-07,Delivered,Apple Pay,Pickup Point,USD,1357.31,0,271.46,9.99
O00050738,C00007907,2024-12-13,Delivered,Apple Pay,Standard,USD,1449.47,0,289.89,4.99
O00050739,C00019355,2025-01-26,Delivered,Debit Card,Express,USD,427.86,0,85.57,0.0
O00050740,C00009777,2023-06-13,Delivered,Credit Card,Express,USD,9824.53,0,1964.91,4.99
O00050741,C00011714,2023-03-07,Delivered,Google Pay,Express,USD,4318.59,0,863.72,14.99
O00050742,C00024852,2024-11-14,Delivered,Debit Card,Express,USD,5429.77,0,1085.95,0.0
O00050743,C00024519,2024-11-01,Shipped,PayPal,Pickup Point,USD,2867.64,0,573.53,14.99
O00050744,C00024610,2025-09-04,Cancelled,Google Pay,Express,USD,1662.16,0,332.43,9.99
O00050745,C00021941,2024-10-05,Delivered,Debit Card,Standard,USD,2346.91,0,469.38,4.99
O00050746,C00023111,2025-02-05,Delivered,Google Pay,Standard,USD,6351.0,0,1270.2,4.99
O00050747,C00014769,2024-12-30,Delivered,PayPal,Pickup Point,USD,10220.0,0,2044.0,0.0
O00050748,C00004431,2025-01-30,Delivered,Apple Pay,Pickup Point,USD,3286.92,0,657.38,14.99
O00050749,C00023067,2023-12-31,Delivered,Debit Card,Standard,USD,447.47,0,89.49,14.99
O00050750,C00007178,2025-07-15,Delivered,Debit Card,Pickup Point,USD,4889.97,0,977.99,0.0
O00050751,C00008281,2024-08-21,Delivered,Credit Card,Pickup Point,USD,7584.1,0,1516.82,9.99
O00050752,C00019704,2024-06-25,Delivered,Debit Card,Pickup Point,USD,5623.38,0,1124.68,9.99
O00050753,C00020028,2024-10-28,Delivered,Apple Pay,Pickup Point,USD,9957.75,0,1991.55,0.0
O00050754,C00017019,2024-11-29,Delivered,PayPal,Standard,USD,1319.88,0,263.98,9.99
O00050755,C00021472,2023-01-20,Delivered,PayPal,Pickup Point,USD,3751.37,0,750.27,14.99
O00050756,C00001244,2023-11-21,Delivered,PayPal,Pickup Point,USD,9449.54,0,1889.91,0.0
O00050757,C00008229,2025-09-16,Delivered,PayPal,Standard,USD,44.8,0,8.96,4.99
O00050758,C00004407,2023-07-05,Delivered,Apple Pay,Standard,USD,1898.17,0,379.63,9.99
O00050759,C00016360,2023-08-30,Delivered,Apple Pay,Pickup Point,USD,4063.49,0,812.7,9.99
O00050760,C00006010,2025-05-18,Processing,Apple Pay,Pickup Point,USD,2751.08,0,550.22,9.99
O00050761,C00026377,2025-11-14,Shipped,Apple Pay,Express,USD,11472.94,0,2294.59,9.99
O00050762,C00021135,2024-08-14,Delivered,PayPal,Express,USD,3015.95,0,603.19,0.0
O00050763,C00000590,2024-11-07,Shipped,Google Pay,Express,USD,7357.7,0,1471.54,14.99
O00050764,C00014186,2024-08-11,Processing,Google Pay,Standard,USD,5923.21,0,1184.64,4.99
O00050765,C00020556,2024-03-17,Processing,Debit Card,Standard,USD,8400.73,0,1680.15,0.0
O00050766,C00004922,2023-11-29,Delivered,PayPal,Standard,USD,492.58,0,98.52,14.99
O00050767,C00006798,2025-09-05,Delivered,PayPal,Standard,USD,12241.56,0,2448.31,9.99
O00050768,C00017224,2024-06-10,Delivered,Google Pay,Express,USD,923.99,0,184.8,0.0
O00050769,C00002126,2024-11-22,Delivered,PayPal,Pickup Point,USD,6495.74,0,1299.15,14.99
O00050770,C00026783,2023-02-11,Delivered,Debit Card,Standard,USD,8313.91,0,1662.78,0.0
O00050771,C00016627,2024-07-13,Delivered,Credit Card,Pickup Point,USD,9393.77,0,1878.75,14.99
O00050772,C00000030,2023-02-23,Cancelled,Credit Card,Express,USD,5920.41,0,1184.08,14.99
O00050773,C00019993,2024-07-02,Delivered,PayPal,Pickup Point,USD,10256.24,0,2051.25,0.0
O00050774,C00027226,2024-06-15,Delivered,PayPal,Standard,USD,29.95,0,5.99,14.99
O00050775,C00001835,2025-06-28,Delivered,Debit Card,Standard,USD,8716.41,0,1743.28,0.0
O00050776,C00008382,2023-03-01,Delivered,Google Pay,Standard,USD,1936.03,0,387.21,9.99
O00050777,C00020856,2025-05-04,Delivered,Debit Card,Pickup Point,USD,10837.27,0,2167.45,9.99
O00050778,C00001403,2025-12-19,Delivered,Credit Card,Express,USD,1545.67,0,309.13,0.0
O00050779,C00016774,2023-08-09,Cancelled,Apple Pay,Standard,USD,2049.87,0,409.97,0.0
O00050780,C00015401,2024-08-26,Delivered,Credit Card,Pickup Point,USD,1876.39,0,375.28,0.0
O00050781,C00010139,2025-11-11,Delivered,PayPal,Standard,USD,5207.6,0,1041.52,14.99
O00050782,C00006773,2023-01-03,Delivered,Debit Card,Pickup Point,USD,11783.95,0,2356.79,4.99
O00050783,C00021830,2025-06-20,Delivered,Google Pay,Pickup Point,USD,9563.16,0,1912.63,14.99
O00050784,C00002176,2025-09-17,Delivered,Debit Card,Pickup Point,USD,33.16,0,6.63,9.99
O00050785,C00024446,2025-04-08,Delivered,Credit Card,Pickup Point,USD,9943.1,0,1988.62,4.99
O00050786,C00019789,2023-05-03,Processing,Credit Card,Pickup Point,USD,8630.16,0,1726.03,0.0
O00050787,C00003603,2023-03-22,Delivered,PayPal,Standard,USD,3469.44,0,693.89,14.99
O00050788,C00028850,2023-09-05,Delivered,Debit Card,Express,USD,8841.32,0,1768.26,4.99
O00050789,C00029976,2023-07-02,Shipped,PayPal,Pickup Point,USD,2256.31,0,451.26,0.0
O00050790,C00028209,2024-01-27,Processing,Credit Card,Standard,USD,12137.4,0,2427.48,14.99
O00050791,C00029342,2023-06-22,Delivered,Apple Pay,Standard,USD,1916.03,0,383.21,9.99
O00050792,C00028119,2025-10-22,Delivered,Debit Card,Pickup Point,USD,7287.43,0,1457.49,14.99
