OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount
145631,O00058367,P02623,3,316.55,94.97
145632,O00058368,P07301,3,703.52,105.53
145633,O00058369,P06853,1,1776.38,88.82
145634,O00058369,P01780,2,853.48,0.0
145635,O00058369,P01914,1,61.03,3.05
145636,O00058369,P00603,2,1856.81,0.0
145637,O00058370,P09993,2,1171.71,234.34
145638,O00058370,P09046,2,1510.86,0.0
145639,O00058370,P09686,3,627.25,0.0
145640,O00058371,P09941,3,1542.96,231.44
145641,O00058371,P09024,2,319.97,63.99
145642,O00058371,P05196,2,678.22,0.0
145643,O00058372,P03800,1,1664.8,0.0
145644,O00058372,P01225,2,1873.31,0.0
145645,O00058373,P01491,2,750.43,0.0
145646,O00058373,P07516,3,1453.7,0.0
145647,O00058374,P03784,3,741.92,222.58
145648,O00058374,P06281,2,1052.43,0.0
145649,O00058374,P08163,1,1821.44,0.0
145650,O00058375,P07508,1,1886.5,188.65
145651,O00058375,P07887,2,358.07,35.81
145652,O00058376,P02359,1,857.67,42.88
145653,O00058376,P05809,2,1928.06,385.61
145654,O00058376,P03678,3,439.18,0.0
145655,O00058376,P05608,2,1990.37,398.07
145656,O00058377,P01570,1,1204.46,120.45
145657,O00058377,P09883,3,1389.24,0.0
145658,O00058377,P09716,1,1867.45,93.37
145659,O00058378,P01369,2,424.06,42.41
145660,O00058379,P09606,2,46.21,0.0
145661,O00058379,P01804,1,817.24,0.0
145662,O00058379,P02008,1,1203.32,0.0
145663,O00058379,P07061,3,562.7,84.41
145664,O00058380,P08204,1,29.35,0.0
145665,O00058380,P04137,1,279.54,0.0
145666,O00058381,P09568,2,1703.94,340.79
145667,O00058381,P08428,1,1064.49,53.22
145668,O00058381,P00530,3,1662.95,249.44
145669,O00058381,P01746,3,882.1,132.32
145670,O00058382,P04194,3,1168.87,350.66
145671,O00058382,P06411,2,853.47,0.0
145672,O00058383,P06884,2,288.13,0.0
145673,O00058383,P03824,2,1189.98,0.0
145674,O00058383,P00217,3,881.39,132.21
145675,O00058384,P06708,3,1470.49,0.0
145676,O00058385,P03515,3,749.38,0.0
145677,O00058385,P07672,2,870.59,0.0
145678,O00058385,P05411,2,1240.39,248.08
145679,O00058386,P04307,2,1156.23,0.0
145680,O00058386,P01791,1,105.46,0.0
145681,O00058386,P05170,2,1748.57,0.0
145682,O00058386,P09420,2,102.52,10.25
145683,O00058387,P03071,3,1271.0,0.0
145684,O00058387,P00956,2,1467.59,0.0
145685,O00058387,P06723,1,1553.82,155.38
145686,O00058388,P05810,3,816.22,244.87
145687,O00058388,P00971,2,1150.1,230.02
145688,O00058388,P05756,1,1359.29,0.0
145689,O00058388,P05393,2,1750.12,0.0
145690,O00058389,P08782,1,284.52,28.45
145691,O00058389,P09377,1,215.99,0.0
145692,O00058389,P08805,1,1203.8,0.0
145693,O00058389,P01566,2,1354.83,270.97
145694,O00058390,P09885,3,990.34,0.0
145695,O00058390,P05047,3,1447.1,217.06
145696,O00058390,P08568,1,1687.15,0.0
145697,O00058390,P02716,1,1048.75,0.0
145698,O00058391,P00105,2,1925.14,0.0
145699,O00058391,P09022,3,87.25,26.18
145700,O00058392,P01766,1,1409.6,70.48
145701,O00058393,P09023,3,1778.26,533.48
145702,O00058393,P00138,3,1361.03,408.31
145703,O00058394,P09022,3,87.25,26.18
145704,O00058394,P07284,2,276.62,27.66
145705,O00058394,P00864,2,1023.94,102.39
145706,O00058394,P06471,1,1468.11,0.0
145707,O00058395,P05127,1,637.04,0.0
145708,O00058395,P02455,3,1364.73,0.0
145709,O00058396,P05940,3,276.97,83.09
145710,O00058396,P06436,3,155.98,0.0
145711,O00058396,P01471,3,1337.87,0.0
145712,O00058397,P01772,1,1556.74,0.0
145713,O00058397,P05628,1,963.24,0.0
145714,O00058397,P06461,2,1998.63,399.73
145715,O00058397,P08531,1,321.7,32.17
145716,O00058398,P02559,1,1173.87,0.0
145717,O00058398,P03450,1,1221.48,0.0
145718,O00058399,P07529,3,917.79,275.34
145719,O00058399,P05361,1,497.8,24.89
145720,O00058399,P06318,1,1670.31,167.03
145721,O00058400,P01491,1,750.43,0.0
145722,O00058400,P09254,3,1546.36,0.0
145723,O00058400,P05763,3,1092.3,327.69
145724,O00058400,P07960,3,752.39,0.0
145725,O00058401,P03462,1,871.11,0.0
145726,O00058401,P02307,2,1579.48,157.95
145727,O00058402,P04951,3,1672.59,0.0
145728,O00058402,P04384,3,1055.5,158.33
145729,O00058403,P05846,3,1826.84,0.0
145730,O00058404,P09331,2,1513.57,0.0
145731,O00058404,P09013,2,1084.78,0.0
145732,O00058404,P09300,3,214.91,0.0
145733,O00058404,P00398,2,1919.16,383.83
145734,O00058405,P07874,1,756.62,0.0
145735,O00058405,P07436,3,930.11,279.03
145736,O00058405,P03419,3,1978.73,0.0
145737,O00058406,P07473,2,1506.84,0.0
145738,O00058406,P02076,2,330.22,33.02
145739,O00058406,P07839,3,1794.84,538.45
145740,O00058407,P02056,2,1222.1,0.0
145741,O00058407,P03183,2,1344.64,0.0
145742,O00058408,P00313,2,258.43,0.0
145743,O00058408,P08767,2,314.4,31.44
145744,O00058408,P07279,2,477.48,0.0
145745,O00058408,P07771,3,572.62,0.0
145746,O00058409,P05982,2,954.9,0.0
145747,O00058410,P06177,2,632.32,0.0
145748,O00058410,P06377,3,1342.83,0.0
145749,O00058410,P01869,3,1130.14,339.04
145750,O00058410,P05152,3,382.08,114.62
145751,O00058411,P09181,3,649.45,0.0
145752,O00058411,P03379,1,1354.78,135.48
145753,O00058411,P09967,1,1177.23,58.86
145754,O00058412,P04387,1,451.31,22.57
145755,O00058412,P04054,3,1344.2,0.0
145756,O00058412,P02526,3,1926.98,578.09
145757,O00058413,P06092,1,785.13,78.51
145758,O00058413,P02189,1,1594.53,0.0
145759,O00058413,P03677,1,1759.61,0.0
145760,O00058414,P02979,2,807.72,80.77
145761,O00058415,P08424,2,470.47,47.05
145762,O00058415,P06643,1,1317.17,0.0
145763,O00058415,P09917,2,1521.22,152.12
145764,O00058416,P06616,2,1654.46,165.45
145765,O00058416,P00020,2,785.54,157.11
145766,O00058417,P08409,3,1173.74,176.06
145767,O00058417,P01829,3,966.65,0.0
145768,O00058417,P05579,1,884.56,88.46
145769,O00058417,P05287,1,939.54,46.98
145770,O00058418,P03608,1,1087.92,0.0
145771,O00058419,P07372,2,834.66,83.47
145772,O00058419,P06143,2,986.16,197.23
145773,O00058419,P08228,3,1542.23,462.67
145774,O00058419,P00711,3,991.04,148.66
145775,O00058420,P04867,2,784.86,0.0
145776,O00058420,P05589,3,316.69,95.01
145777,O00058420,P03396,2,555.58,55.56
145778,O00058421,P07563,3,965.56,144.83
145779,O00058421,P08780,1,131.06,13.11
145780,O00058421,P02374,3,1106.01,331.8
145781,O00058422,P00843,1,356.41,0.0
145782,O00058423,P03001,3,1051.56,0.0
145783,O00058424,P07592,2,372.07,37.21
145784,O00058424,P06201,1,1970.57,98.53
145785,O00058424,P08771,1,181.72,18.17
145786,O00058424,P06096,1,1838.88,91.94
145787,O00058425,P08883,2,1337.2,133.72
145788,O00058425,P04781,3,677.48,0.0
145789,O00058426,P00445,1,1793.28,89.66
145790,O00058427,P00135,2,378.37,75.67
145791,O00058427,P04123,3,370.07,55.51
145792,O00058427,P08879,2,515.69,51.57
145793,O00058428,P04999,3,1214.6,0.0
145794,O00058428,P04796,2,748.65,0.0
145795,O00058428,P08380,3,43.03,0.0
145796,O00058428,P00218,1,545.08,27.25
145797,O00058429,P08515,3,389.62,0.0
145798,O00058430,P06160,1,952.34,0.0
145799,O00058430,P06659,3,865.34,129.8
145800,O00058431,P01683,1,1563.09,156.31
145801,O00058431,P01606,2,515.58,51.56
145802,O00058431,P07654,1,343.66,0.0
145803,O00058431,P03047,3,1030.32,0.0
145804,O00058432,P03246,2,1048.15,104.82
145805,O00058432,P01570,3,1204.46,180.67
145806,O00058433,P00514,1,1155.28,0.0
145807,O00058434,P09587,2,1147.84,229.57
145808,O00058435,P05473,3,21.12,0.0
145809,O00058435,P03442,1,511.3,25.57
145810,O00058435,P00849,3,44.32,13.3
145811,O00058435,P02122,2,813.64,81.36
145812,O00058436,P02164,1,28.71,1.44
145813,O00058436,P09433,2,1843.27,0.0
145814,O00058437,P07111,2,1931.58,193.16
145815,O00058437,P02966,1,1271.47,63.57
145816,O00058437,P00354,2,760.51,0.0
145817,O00058437,P02972,1,1782.15,89.11
145818,O00058438,P01685,2,798.71,159.74
145819,O00058438,P03438,2,930.42,0.0
145820,O00058438,P08428,2,1064.49,212.9
145821,O00058438,P04189,3,377.53,56.63
145822,O00058439,P09698,2,1534.86,0.0
145823,O00058440,P04821,3,1569.0,470.7
145824,O00058440,P09691,3,549.07,164.72
145825,O00058440,P07143,2,1452.55,145.25
145826,O00058441,P09402,2,354.57,70.91
145827,O00058441,P01551,3,275.23,41.28
145828,O00058441,P04295,1,1463.97,146.4
145829,O00058441,P08671,3,618.74,92.81
145830,O00058442,P01027,1,1690.2,84.51
145831,O00058442,P05170,3,1748.57,0.0
145832,O00058443,P04530,2,1944.75,0.0
145833,O00058444,P09146,1,952.08,0.0
145834,O00058444,P03482,2,160.86,32.17
145835,O00058444,P04996,3,1957.75,0.0
145836,O00058445,P01153,3,376.36,0.0
145837,O00058445,P02965,3,1749.74,0.0
145838,O00058446,P01401,2,1677.97,167.8
145839,O00058446,P09458,3,156.71,0.0
145840,O00058446,P06804,1,1612.08,0.0
145841,O00058446,P09704,3,1731.48,259.72
145842,O00058447,P09214,2,1697.82,169.78
145843,O00058447,P09926,2,588.49,0.0
145844,O00058447,P05029,3,163.7,24.55
145845,O00058448,P09881,2,231.64,0.0
145846,O00058448,P06252,2,1379.24,275.85
145847,O00058449,P00773,1,878.2,87.82
145848,O00058449,P01618,2,258.52,51.7
145849,O00058449,P02303,2,519.04,103.81
145850,O00058450,P05498,3,1806.17,0.0
145851,O00058450,P09273,3,1063.92,159.59
145852,O00058450,P06691,1,1243.93,62.2
145853,O00058450,P05017,1,1241.23,0.0
145854,O00058451,P01450,1,1809.3,0.0
145855,O00058452,P03976,3,1249.77,374.93
145856,O00058452,P00388,2,1683.96,336.79
145857,O00058453,P03670,1,1032.08,0.0
145858,O00058453,P01164,2,705.35,0.0
145859,O00058454,P00059,3,835.09,125.26
145860,O00058454,P08182,3,1311.47,393.44
145861,O00058455,P02602,1,769.04,0.0
145862,O00058455,P01295,2,1887.18,0.0
145863,O00058455,P05787,3,1288.94,193.34
145864,O00058455,P09087,2,896.91,0.0
145865,O00058456,P05159,3,1516.07,0.0
145866,O00058456,P06844,1,201.01,20.1
145867,O00058457,P05375,2,1826.06,365.21
145868,O00058457,P05998,3,1484.98,0.0
145869,O00058458,P01182,1,1083.29,108.33
145870,O00058459,P05951,2,1977.66,0.0
145871,O00058459,P09871,2,463.12,92.62
145872,O00058459,P00651,3,1081.71,0.0
145873,O00058460,P00103,1,1330.58,0.0
145874,O00058460,P06326,2,94.05,0.0
145875,O00058461,P09460,1,1213.04,121.3
145876,O00058461,P08932,3,947.47,0.0
145877,O00058461,P02035,1,1054.74,105.47
145878,O00058462,P00612,1,1882.28,0.0
145879,O00058462,P08819,2,1106.74,0.0
145880,O00058463,P04135,2,1418.38,0.0
145881,O00058463,P09162,3,617.4,0.0
145882,O00058464,P02747,1,899.62,0.0
145883,O00058464,P00031,1,1408.82,0.0
145884,O00058464,P01409,2,1335.51,133.55
145885,O00058465,P00047,1,1496.51,149.65
145886,O00058465,P04554,3,918.72,137.81
145887,O00058465,P08490,3,829.55,248.86
145888,O00058466,P02447,3,783.28,117.49
145889,O00058466,P07483,1,1077.17,0.0
145890,O00058466,P01956,3,1074.86,161.23
145891,O00058467,P07227,1,547.56,27.38
145892,O00058467,P05778,3,1919.44,287.92
145893,O00058468,P06845,2,1539.19,153.92
145894,O00058468,P04008,1,766.82,0.0
145895,O00058468,P09999,1,512.23,0.0
145896,O00058468,P02138,1,1270.91,63.55
145897,O00058469,P09978,2,83.04,0.0
145898,O00058469,P08890,1,111.21,0.0
145899,O00058470,P00211,2,1092.76,109.28
145900,O00058471,P02811,3,1134.25,0.0
145901,O00058471,P05535,2,1509.17,0.0
145902,O00058472,P04938,3,1281.02,192.15
145903,O00058472,P01769,3,345.92,51.89
145904,O00058472,P00014,2,554.61,110.92
145905,O00058473,P02762,3,210.71,31.61
145906,O00058473,P05521,3,1962.94,0.0
145907,O00058474,P02353,3,102.52,30.76
145908,O00058475,P08149,1,1775.48,177.55
145909,O00058475,P05562,2,1144.72,228.94
145910,O00058475,P06354,2,1294.2,129.42
145911,O00058476,P04710,2,356.22,71.24
145912,O00058476,P03705,1,848.11,84.81
145913,O00058477,P08204,1,29.35,0.0
145914,O00058477,P05529,1,484.35,0.0
145915,O00058477,P00284,3,1027.65,0.0
145916,O00058478,P06354,1,1294.2,64.71
145917,O00058479,P01803,2,1090.08,109.01
145918,O00058479,P06546,2,104.82,0.0
145919,O00058479,P07839,1,1794.84,0.0
145920,O00058479,P03931,3,1533.64,0.0
145921,O00058480,P09570,1,1006.08,100.61
145922,O00058481,P08560,3,435.91,0.0
145923,O00058481,P03330,2,1180.12,236.02
145924,O00058482,P02547,1,814.68,0.0
145925,O00058482,P07305,3,945.84,0.0
145926,O00058482,P02473,3,508.3,0.0
145927,O00058482,P08944,3,1999.94,599.98
145928,O00058483,P05491,1,382.14,0.0
145929,O00058484,P03904,2,1525.22,0.0
145930,O00058484,P03965,3,940.41,0.0
145931,O00058484,P09823,3,244.68,0.0
145932,O00058485,P07088,2,337.66,33.77
145933,O00058485,P00485,2,562.11,0.0
145934,O00058485,P09783,1,48.77,0.0
145935,O00058485,P06203,1,795.64,0.0
145936,O00058486,P07623,1,1097.66,109.77
145937,O00058486,P03071,3,1271.0,190.65
145938,O00058486,P09055,3,1662.12,498.64
145939,O00058486,P06507,3,416.28,124.88
145940,O00058487,P00712,3,1474.11,0.0
145941,O00058487,P07972,2,1103.09,110.31
145942,O00058487,P01142,2,916.64,91.66
145943,O00058488,P08950,1,229.3,11.47
145944,O00058489,P01740,3,905.67,135.85
145945,O00058489,P05682,1,1501.69,150.17
145946,O00058489,P05334,2,1853.85,370.77
145947,O00058489,P09170,1,1092.8,109.28
145948,O00058490,P00695,2,1916.6,0.0
145949,O00058491,P03762,1,1985.66,99.28
145950,O00058491,P08682,1,1162.34,0.0
145951,O00058492,P06034,3,268.13,0.0
145952,O00058492,P05945,1,1507.08,150.71
145953,O00058493,P00576,1,1140.08,114.01
145954,O00058493,P07043,3,1376.56,412.97
145955,O00058494,P00990,1,355.02,17.75
145956,O00058494,P03096,1,1688.71,0.0
145957,O00058495,P04063,1,1928.48,192.85
145958,O00058495,P08568,1,1687.15,0.0
145959,O00058495,P02961,2,1654.81,330.96
145960,O00058495,P05876,3,1668.52,0.0
145961,O00058496,P09588,1,1058.87,0.0
145962,O00058497,P09948,1,732.42,73.24
145963,O00058497,P05758,3,1220.91,183.14
145964,O00058498,P08851,3,1504.45,0.0
145965,O00058498,P01209,1,255.49,25.55
145966,O00058498,P09577,1,515.29,0.0
145967,O00058498,P06893,1,1194.7,119.47
145968,O00058499,P03856,1,33.46,1.67
145969,O00058500,P02531,1,254.37,25.44
145970,O00058500,P07064,3,563.54,0.0
145971,O00058500,P00013,1,581.42,0.0
145972,O00058501,P02621,2,974.3,0.0
145973,O00058501,P08388,1,1728.76,0.0
145974,O00058502,P09183,3,1238.18,185.73
145975,O00058502,P00005,2,89.84,0.0
145976,O00058502,P05297,1,790.51,0.0
145977,O00058503,P03249,1,1576.28,157.63
145978,O00058504,P01389,1,256.36,0.0
145979,O00058504,P05169,2,1780.51,0.0
145980,O00058504,P00592,1,1255.99,125.6
145981,O00058505,P00992,3,163.84,0.0
145982,O00058505,P09161,1,235.78,0.0
145983,O00058505,P08618,3,1499.66,449.9
145984,O00058505,P09985,3,1646.29,0.0
145985,O00058506,P00826,2,326.12,0.0
145986,O00058506,P07743,1,913.88,45.69
145987,O00058506,P06922,3,468.99,0.0
145988,O00058506,P03986,1,1972.98,0.0
145989,O00058507,P08190,3,533.78,0.0
145990,O00058508,P05376,1,1637.96,163.8
145991,O00058508,P07508,3,1886.5,0.0
145992,O00058509,P01473,2,609.07,121.81
145993,O00058509,P06057,2,1578.21,0.0
145994,O00058509,P00947,2,1104.48,0.0
145995,O00058510,P04221,1,915.34,0.0
145996,O00058510,P05705,3,1196.85,0.0
145997,O00058511,P02109,2,526.73,0.0
145998,O00058511,P03342,2,432.5,0.0
145999,O00058512,P07922,1,493.5,0.0
146000,O00058512,P09857,1,1338.53,133.85
146001,O00058512,P05775,1,720.59,72.06
146002,O00058512,P03147,2,394.4,39.44
146003,O00058513,P08010,3,99.18,29.75
146004,O00058513,P05575,3,1997.48,599.24
146005,O00058514,P00588,1,407.81,40.78
146006,O00058514,P06934,1,548.48,27.42
146007,O00058514,P07777,3,47.62,14.29
146008,O00058515,P02749,2,1297.66,0.0
146009,O00058515,P07634,1,1260.2,126.02
146010,O00058515,P07207,2,840.42,84.04
146011,O00058516,P06952,2,1952.16,390.43
146012,O00058516,P01454,3,1363.77,409.13
146013,O00058517,P04619,2,538.98,0.0
146014,O00058518,P05432,1,1029.3,102.93
146015,O00058518,P04877,1,255.67,12.78
146016,O00058518,P02951,2,1736.03,0.0
146017,O00058518,P02543,2,875.22,175.04
146018,O00058519,P07350,2,1910.44,382.09
146019,O00058520,P01874,1,1159.2,0.0
146020,O00058520,P04522,1,569.72,56.97
146021,O00058520,P03084,2,1056.82,211.36
146022,O00058521,P05953,1,20.96,0.0
146023,O00058521,P08880,1,30.4,1.52
146024,O00058521,P09092,1,1939.55,0.0
146025,O00058522,P00862,1,1994.05,0.0
146026,O00058523,P06845,1,1539.19,153.92
146027,O00058523,P02589,2,1026.72,102.67
146028,O00058523,P05372,1,1522.79,0.0
146029,O00058523,P07221,3,1626.36,487.91
146030,O00058524,P05986,3,1062.26,318.68
146031,O00058524,P04181,2,484.87,0.0
146032,O00058524,P08776,1,1228.49,122.85
146033,O00058524,P03112,2,1025.52,102.55
146034,O00058525,P02780,2,605.88,121.18
146035,O00058525,P08617,1,1071.14,0.0
146036,O00058525,P03040,3,1618.43,0.0
146037,O00058526,P05026,3,542.14,0.0
146038,O00058527,P01140,1,777.0,77.7
146039,O00058527,P02380,1,1067.11,0.0
146040,O00058528,P00252,1,1967.41,0.0
146041,O00058528,P06632,3,300.4,90.12
146042,O00058529,P00928,1,1459.87,145.99
146043,O00058529,P06968,2,542.3,108.46
146044,O00058529,P01060,1,1750.15,0.0
146045,O00058530,P05416,1,412.24,0.0
146046,O00058530,P01360,1,1395.89,139.59
146047,O00058531,P06392,1,1959.8,195.98
146048,O00058532,P03070,3,699.91,104.99
146049,O00058532,P06328,1,644.6,0.0
146050,O00058532,P02241,1,735.98,36.8
146051,O00058533,P00825,2,1753.08,175.31
146052,O00058533,P02431,3,1646.08,0.0
146053,O00058533,P07088,1,337.66,0.0
146054,O00058534,P06736,2,1119.23,111.92
146055,O00058534,P07332,3,771.32,0.0
146056,O00058534,P05223,3,394.37,0.0
146057,O00058534,P03789,1,163.56,0.0
146058,O00058535,P09593,1,11.65,1.17
146059,O00058535,P02442,1,1850.33,92.52
146060,O00058535,P09364,3,676.93,203.08
146061,O00058536,P05949,1,1916.03,0.0
146062,O00058536,P08625,3,1374.32,0.0
146063,O00058536,P06419,1,595.88,0.0
146064,O00058537,P09509,2,1985.33,0.0
146065,O00058537,P07780,3,193.76,58.13
146066,O00058538,P03030,2,429.89,85.98
146067,O00058538,P03120,1,1933.64,193.36
146068,O00058539,P02149,2,1888.92,0.0
146069,O00058539,P08211,2,1157.81,231.56
146070,O00058539,P01064,2,366.54,0.0
146071,O00058540,P03419,1,1978.73,0.0
146072,O00058540,P07215,2,1467.12,0.0
146073,O00058541,P04923,3,1158.66,0.0
146074,O00058542,P08073,1,1049.07,104.91
146075,O00058542,P00051,1,220.03,11.0
146076,O00058543,P01167,2,961.43,192.29
146077,O00058544,P09488,2,208.18,20.82
146078,O00058544,P02113,2,209.43,41.89
146079,O00058545,P07282,1,182.8,9.14
146080,O00058545,P03890,1,806.0,80.6
146081,O00058545,P09189,3,349.16,0.0
146082,O00058545,P01074,1,475.44,0.0
146083,O00058546,P04875,3,1954.76,586.43
146084,O00058546,P03861,3,527.31,79.1
146085,O00058546,P00081,2,1847.15,0.0
146086,O00058547,P00961,3,439.16,131.75
146087,O00058547,P02899,3,183.67,27.55
146088,O00058547,P01975,1,954.75,47.74
146089,O00058548,P04049,1,355.75,35.58
146090,O00058548,P05717,1,872.31,0.0
146091,O00058548,P03715,3,142.62,0.0
146092,O00058548,P01765,3,401.88,0.0
146093,O00058549,P08593,3,837.5,0.0
146094,O00058549,P08750,2,1240.28,124.03
146095,O00058549,P01051,2,1948.2,0.0
146096,O00058549,P05324,3,1681.1,504.33
146097,O00058550,P00751,3,1403.38,210.51
146098,O00058551,P01564,3,625.91,93.89
146099,O00058551,P03342,3,432.5,129.75
146100,O00058552,P07817,1,1333.13,133.31
146101,O00058553,P00035,2,700.53,140.11
146102,O00058553,P02214,3,1907.03,572.11
146103,O00058554,P04750,3,159.2,23.88
146104,O00058555,P03313,2,1379.4,0.0
146105,O00058555,P04123,1,370.07,18.5
146106,O00058555,P04352,3,457.61,0.0
146107,O00058556,P07983,3,474.55,71.18
146108,O00058556,P04918,3,666.03,199.81
146109,O00058556,P05628,2,963.24,0.0
146110,O00058557,P01775,1,236.31,11.82
146111,O00058557,P01097,1,1515.61,0.0
146112,O00058558,P09714,2,1912.39,0.0
146113,O00058558,P05100,2,1403.71,0.0
146114,O00058558,P06591,2,1990.38,199.04
146115,O00058559,P00601,1,176.9,0.0
146116,O00058559,P00392,3,1541.63,0.0
146117,O00058559,P09088,2,70.77,7.08
146118,O00058560,P02115,3,1826.33,0.0
146119,O00058560,P05729,1,1429.1,142.91
146120,O00058561,P03422,1,948.07,94.81
146121,O00058561,P05111,2,1333.71,0.0
146122,O00058561,P04508,3,1188.48,0.0
146123,O00058561,P08903,1,438.52,0.0
146124,O00058562,P03564,1,1728.02,0.0
146125,O00058562,P00334,2,1510.84,151.08
146126,O00058563,P09520,3,460.12,138.04
146127,O00058564,P09213,3,44.82,13.45
146128,O00058564,P09975,1,1508.83,0.0
146129,O00058564,P07161,2,1365.94,0.0
146130,O00058565,P06827,2,475.13,0.0
146131,O00058565,P09267,1,750.49,0.0
146132,O00058565,P07887,2,358.07,35.81
146133,O00058566,P03305,3,1709.8,0.0
146134,O00058567,P09572,1,223.09,22.31
146135,O00058567,P00988,3,1598.94,0.0
146136,O00058567,P01644,2,1034.29,0.0
146137,O00058567,P09199,3,1978.64,296.8
146138,O00058568,P06197,3,1817.18,272.58
146139,O00058568,P00171,2,1982.92,0.0
146140,O00058568,P08421,1,995.78,0.0
146141,O00058569,P05452,2,617.33,0.0
146142,O00058569,P07385,1,629.15,62.91
146143,O00058569,P06883,3,681.96,0.0
146144,O00058570,P03548,1,58.81,0.0
146145,O00058570,P08126,3,149.3,22.4
146146,O00058571,P05826,1,191.72,9.59
146147,O00058571,P03629,1,1485.32,0.0
